name=GeneralizedHyperLogLog;numRegisters=1024;q=62;base=2.00000000000000000e+00;a=9.76562500000000000e-04;seed=14662929af74678a;numExamples=1000;
true cardinality; simple mean; simple mse; simple corrected mean; simple corrected mse; ml mean; ml mse;ml corrected mean; ml corrected mse;
87;7.81421781894621631e+02; 4.82224114348197705e+05; 8.70752491917078117e+01; 3.94782221515256015e+00; 7.52112351499884085e+02; 4.42376991124903143e+05; 8.70801793550555914e+01; 3.92720000196043983e+00; 
88;7.81936667153489566e+02; 4.81550631253448606e+05; 8.80905756888296878e+01; 4.05716429650105503e+00; 7.52622814265401757e+02; 4.41726066004107124e+05; 8.80966393852424119e+01; 4.03858568858220757e+00; 
89;7.82437303011260042e+02; 4.80857826594469196e+05; 8.90980092609255223e+01; 4.11303325910136497e+00; 7.53118841390731063e+02; 4.41056416276999866e+05; 8.91035563876571644e+01; 4.08876437577251206e+00; 
90;7.82934509783494832e+02; 4.80160818806856812e+05; 9.00890413065755666e+01; 4.21890617152722847e+00; 7.53611654478507830e+02; 4.40383060436826956e+05; 9.00947914465283048e+01; 4.19042083449336467e+00; 
91;7.83434727710470611e+02; 4.79468494786230091e+05; 9.10951829940111111e+01; 4.34293502432417533e+00; 7.54107312833984111e+02; 4.39714000172866625e+05; 9.11004090531849471e+01; 4.31563607128533722e+00; 
92;7.83939808354330012e+02; 4.78783384317791322e+05; 9.20969059167582031e+01; 4.42913599288717830e+00; 7.54608005359916888e+02; 4.39052105271907174e+05; 9.21026648108170605e+01; 4.39579748208054610e+00; 
93;7.84446707805059532e+02; 4.78101260231485066e+05; 9.31039622360247705e+01; 4.47707048139928343e+00; 7.55110469061393587e+02; 4.38393034309696639e+05; 9.31101403475297644e+01; 4.44761972323503763e+00; 
94;7.84952610173815742e+02; 4.77418251621538482e+05; 9.41109281670930642e+01; 4.60631417979060043e+00; 7.55611920654680489e+02; 4.37733125967904110e+05; 9.41173170011013411e+01; 4.57575806282475117e+00; 
95;7.85436705976550797e+02; 4.76705647978828114e+05; 9.50891443347914418e+01; 4.73691996388163705e+00; 7.56091572887539201e+02; 4.37044922192431986e+05; 9.50944832392234360e+01; 4.70255959460422179e+00; 
96;7.85936541077087327e+02; 4.76015282448830956e+05; 9.60892201007038409e+01; 4.86200456632185851e+00; 7.56586951859344595e+02; 4.36378025036371779e+05; 9.60942470022850870e+01; 4.82412058734425120e+00; 
