name=GeneralizedHyperLogLog;numRegisters=4096;q=62;base=2.00000000000000000e+00;a=2.44140625000000000e-04;registerStateType=registers with lower bound;numExamples=10000;
true cardinality; simple mean; simple mse; simple standard deviation; simple kurtosis; ml mean; ml mse; ml standard deviation; ml kurtosis; 
127; 1.27000593204823559e+02; 1.94462017777529361e+00; 1.39449626241281743e+00; 3.58298009025966824e+00; 1.27001823187385867e+02; 1.93804157360582185e+00; 1.39213442224290129e+00; 3.59645874998491211e+00; 
128; 1.28001639721538709e+02; 1.97317122840078918e+00; 1.40469517679603917e+00; 3.59711825561415743e+00; 1.28002963507174627e+02; 1.96607054922543112e+00; 1.40216324543565896e+00; 3.60844101656824989e+00; 
129; 1.29003036961696182e+02; 1.99616620481063700e+00; 1.41285419689162928e+00; 3.57130441972819890e+00; 1.29004409935718797e+02; 1.98885923154346167e+00; 1.41026231035592153e+00; 3.58573171243478050e+00; 
130; 1.30005296636746124e+02; 2.02716990355218352e+00; 1.42377731727660750e+00; 3.58314823592322851e+00; 1.30006475175181748e+02; 2.01963532800585321e+00; 1.42112399181501070e+00; 3.59527758323092783e+00; 
131; 1.31008843356415440e+02; 2.04806428867374324e+00; 1.43107864344384095e+00; 3.59474876822135503e+00; 1.31010042683265794e+02; 2.04069900523330272e+00; 1.42849506465585030e+00; 3.60203111183436864e+00; 
132; 1.32009124655193489e+02; 2.07937070218631126e+00; 1.44197345428198220e+00; 3.62169640531664472e+00; 1.32010190254708277e+02; 2.07220733598184870e+00; 1.43948028631545610e+00; 3.62705272445049465e+00; 
133; 1.33010170269102559e+02; 2.10008757447528094e+00; 1.44913220242380669e+00; 3.58918069632642345e+00; 1.33011158924609248e+02; 2.09199580686633535e+00; 1.44633028222045845e+00; 3.59363251581613863e+00; 
134; 1.34009815660921248e+02; 2.13083376455721796e+00; 1.45970456509455904e+00; 3.53651055833387495e+00; 1.34010868320753389e+02; 2.12255026732965568e+00; 1.45685694113514574e+00; 3.54077967001923977e+00; 
135; 1.35010321401022253e+02; 2.16367128788208429e+00; 1.47090610052545956e+00; 3.50129147122081141e+00; 1.35011226420811255e+02; 2.15522478744446433e+00; 1.46802546126430000e+00; 3.50419233289716781e+00; 
136; 1.36009319835135130e+02; 2.20111771304584858e+00; 1.48358715743931913e+00; 3.47885691658041329e+00; 1.36010182342151069e+02; 2.19285257013588497e+00; 1.48079333130731294e+00; 3.48129794027190531e+00; 
137; 1.37008143564399319e+02; 2.22400453790600272e+00; 1.49128743717127921e+00; 3.45852105002636900e+00; 1.37008817787369821e+02; 2.21623586634827463e+00; 1.48867663143281681e+00; 3.46142952884557431e+00; 
138; 1.38008146300723695e+02; 2.25217627055878422e+00; 1.50070313798010280e+00; 3.42437595472471346e+00; 1.38008719289391195e+02; 2.24455058764771476e+00; 1.49815705506473251e+00; 3.42863708337375517e+00; 
139; 1.39005502238515675e+02; 2.29870507746483899e+00; 1.51613812129243675e+00; 3.46436930175156821e+00; 1.39006066702921970e+02; 2.29100760069034148e+00; 1.51359532101747973e+00; 3.47116323986679332e+00; 
140; 1.40007030337457650e+02; 2.33266195457143422e+00; 1.52728927480247467e+00; 3.47606743223707237e+00; 1.40007523661952803e+02; 2.32450499111699216e+00; 1.52461417598938520e+00; 3.48611139487421751e+00; 
141; 1.41008905722693868e+02; 2.36340892515601642e+00; 1.53731246441942782e+00; 3.44326127517694758e+00; 1.41009299581068717e+02; 2.35630430326567852e+00; 1.53499766158050543e+00; 3.45280836456038509e+00; 
142; 1.42010193837712961e+02; 2.39933575274500432e+00; 1.54894539555714217e+00; 3.46082505080151881e+00; 1.42010363568208447e+02; 2.39149136030743570e+00; 1.54641002220026280e+00; 3.46929054652985869e+00; 
143; 1.43010899214003956e+02; 2.43326886476628701e+00; 1.55985578560980964e+00; 3.43036830272609805e+00; 1.43010907923456074e+02; 2.42445743828535676e+00; 1.55702872661079339e+00; 3.43830688243558491e+00; 
144; 1.44013917795904376e+02; 2.47666398833402512e+00; 1.57368048958204199e+00; 3.38951238351053830e+00; 1.44013670606616358e+02; 2.46790328599526676e+00; 1.57089668677160477e+00; 3.39810346280642328e+00; 
145; 1.45012005519564156e+02; 2.50619563954216362e+00; 1.58305132798723358e+00; 3.40308988751192665e+00; 1.45011724048246037e+02; 2.49758954907038477e+00; 1.58033290662540460e+00; 3.41362788997260358e+00; 
146; 1.46009195294041291e+02; 2.55246431258942597e+00; 1.59761689999727641e+00; 3.39279276067012781e+00; 1.46008839797028656e+02; 2.54355054618653620e+00; 1.59482676306081395e+00; 3.40451555677076101e+00; 
147; 1.47008797138218824e+02; 2.58784128486497300e+00; 1.60865281997829834e+00; 3.38090740820081903e+00; 1.47008244273307184e+02; 2.57846007038381053e+00; 1.60573724573525856e+00; 3.38940317237256439e+00; 
148; 1.48007402016149854e+02; 2.61522617017551662e+00; 1.61714915216019239e+00; 3.36904733711687454e+00; 1.48006851520637809e+02; 2.60549866360388016e+00; 1.61414117110890465e+00; 3.37634280753139393e+00; 
149; 1.49007074582569345e+02; 2.65442630174394889e+00; 1.62922566025256321e+00; 3.35992871994225428e+00; 1.49006404058440864e+02; 2.64386591530248527e+00; 1.62598428754338453e+00; 3.36734077563952505e+00; 
150; 1.50007401653466076e+02; 2.69126325276754486e+00; 1.64049031337997131e+00; 3.34174534033328596e+00; 1.50006580834241760e+02; 2.67941729265463824e+00; 1.63687934353003306e+00; 3.34775488109410713e+00; 
151; 1.51010149586805881e+02; 2.73388205815986352e+00; 1.65341435945365767e+00; 3.31514885602226661e+00; 1.51009180738872971e+02; 2.72130650928471862e+00; 1.64961274950167081e+00; 3.32006996664894238e+00; 
152; 1.52010133289451147e+02; 2.77324708582464607e+00; 1.66527607388971544e+00; 3.29315545633612405e+00; 1.52009130548903983e+02; 2.76109992210320199e+00; 1.66163069157376797e+00; 3.29876186403627303e+00; 
153; 1.53014409346253956e+02; 2.79916384068024193e+00; 1.67300813250288938e+00; 3.27289433565830734e+00; 1.53013511135213491e+02; 2.78723887638915802e+00; 1.66944791042260188e+00; 3.27781416313619278e+00; 
154; 1.54013429753736943e+02; 2.83876348280196922e+00; 1.68480952173132081e+00; 3.25570047146888442e+00; 1.54012745557732359e+02; 2.82635838565028541e+00; 1.68112936337700880e+00; 3.26110317081315060e+00; 
155; 1.55007799017282139e+02; 2.88941549288261612e+00; 1.69981018593607947e+00; 3.25455840965615373e+00; 1.55007029716506054e+02; 2.87687728424994749e+00; 1.69612141880697687e+00; 3.25954499491728811e+00; 
156; 1.56008114665727533e+02; 2.93129403973126168e+00; 1.71208299796809227e+00; 3.24043586902725611e+00; 1.56007164877665076e+02; 2.91813502509705236e+00; 1.70823993912597438e+00; 3.25140662991867169e+00; 
157; 1.57010651047126260e+02; 2.97397006138323139e+00; 1.72448734891803079e+00; 3.21074286421892374e+00; 1.57009698526619388e+02; 2.96124932226193138e+00; 1.72080076151870420e+00; 3.21885888977838563e+00; 
158; 1.58014773983712615e+02; 3.00571698238553164e+00; 1.73363742223996486e+00; 3.18991262074837634e+00; 1.58013708934804555e+02; 2.99240353613717724e+00; 1.72980218558183396e+00; 3.19867141188693394e+00; 
159; 1.59016335306440538e+02; 3.03641246845221024e+00; 1.74245390935189248e+00; 3.18419822022472454e+00; 1.59015269744412592e+02; 3.02259883990750078e+00; 1.73849523289914809e+00; 3.19543973180372687e+00; 
160; 1.60018038379831751e+02; 3.07042132891393438e+00; 1.75216892615037989e+00; 3.17222948350472622e+00; 1.60017113616371518e+02; 3.05660774791450596e+00; 1.74823192741957922e+00; 3.18307673877868158e+00; 
161; 1.61016857450360959e+02; 3.10811388479519346e+00; 1.76290377251923003e+00; 3.18490378880302760e+00; 1.61015959219897269e+02; 3.09434819781809711e+00; 1.75900355346950876e+00; 3.19570939451779346e+00; 
162; 1.62017998177958333e+02; 3.14270030090957864e+00; 1.77267491844943970e+00; 3.17333147589063502e+00; 1.62017201634589725e+02; 3.12766690102325828e+00; 1.76843744723715934e+00; 3.18396505243278272e+00; 
163; 1.63018435756486468e+02; 3.18613726127610919e+00; 1.78488021563321730e+00; 3.17345314072135398e+00; 1.63017540211343032e+02; 3.17083787725922317e+00; 1.78059827536849968e+00; 3.18449832969588797e+00; 
164; 1.64021201346824654e+02; 3.22032370422068448e+00; 1.79440079333283320e+00; 3.16194373390817685e+00; 1.64020422432536606e+02; 3.20466625941943217e+00; 1.79004167093080113e+00; 3.17475625838174258e+00; 
165; 1.65021704788743278e+02; 3.26971663155104730e+00; 1.80810550955873883e+00; 3.16776902856037390e+00; 1.65020889579524948e+02; 3.25411444260771354e+00; 1.80379546181792771e+00; 3.17842421540537501e+00; 
166; 1.66019321216256003e+02; 3.30123237306388129e+00; 1.81682664656435744e+00; 3.17441806676820937e+00; 1.66018466082917570e+02; 3.28580890234001721e+00; 1.81258597206359084e+00; 3.18075780435568722e+00; 
167; 1.67021762782974974e+02; 3.33954221001936435e+00; 1.82731184839823069e+00; 3.19425824571912509e+00; 1.67020955991173338e+02; 3.32315021040093272e+00; 1.82283050688617165e+00; 3.19927972639973524e+00; 
168; 1.68025272297048843e+02; 3.37950582400429900e+00; 1.83816950660328371e+00; 3.18979817936178156e+00; 1.68024354381428793e+02; 3.36306564990853651e+00; 1.83370458744416798e+00; 3.19444166560431242e+00; 
169; 1.69022246888721497e+02; 3.42348361139319035e+00; 1.85013207294381332e+00; 3.18832188461126487e+00; 1.69021156975295440e+02; 3.40604336869438340e+00; 1.84542562870756388e+00; 3.19403635023854271e+00; 
170; 1.70021870712093317e+02; 3.45739156683342452e+00; 1.85927761208107789e+00; 3.17232362216869879e+00; 1.70020993616906679e+02; 3.44090817822778039e+00; 1.85484970988946052e+00; 3.17634874546649826e+00; 
171; 1.71023595611923071e+02; 3.50117943892792338e+00; 1.87099510582628614e+00; 3.19152448744370565e+00; 1.71022530077267561e+02; 3.48359005642197816e+00; 1.86630181161576836e+00; 3.19528105897100057e+00; 
172; 1.72025773598055650e+02; 3.53721267693392516e+00; 1.88057129579741833e+00; 3.20774683162105134e+00; 1.72024649758399960e+02; 3.51979597897671681e+00; 1.87594999090794978e+00; 3.21213174201683627e+00; 
173; 1.73023607567432208e+02; 3.57661883582956852e+00; 1.89104773038375606e+00; 3.19608868268246971e+00; 1.73022546116855608e+02; 3.55900467533138309e+00; 1.88639771732952788e+00; 3.20101477817016411e+00; 
174; 1.74021988751860761e+02; 3.62469938551541349e+00; 1.90373734540955386e+00; 3.19499235365452217e+00; 1.74020855185489694e+02; 3.60655487773421024e+00; 1.89897865679749489e+00; 3.19932361785287478e+00; 
175; 1.75022592343806508e+02; 3.66064146910200572e+00; 1.91314689846423680e+00; 3.17601050383078709e+00; 1.75021439938025679e+02; 3.64124365286750340e+00; 1.90808385086322119e+00; 3.18224974549021100e+00; 
176; 1.76020102706643939e+02; 3.71793851620942961e+00; 1.92809086855235901e+00; 3.19141966390501564e+00; 1.76019039125673856e+02; 3.69811439769810324e+00; 1.92295395404874636e+00; 3.19903629288294544e+00; 
177; 1.77021499338298810e+02; 3.74827743491683307e+00; 1.93592748143352944e+00; 3.16580022144134654e+00; 1.77020434081793638e+02; 3.72753239882714027e+00; 1.93057370932279526e+00; 3.17281381896863168e+00; 
178; 1.78020526007654922e+02; 3.78532849351790013e+00; 1.94548378983933468e+00; 3.16216221943843268e+00; 1.78019440053462574e+02; 3.76441830488386975e+00; 1.94011349905237429e+00; 3.16799439579417408e+00; 
179; 1.79022610721490366e+02; 3.81783265843905761e+00; 1.95379666641970506e+00; 3.13203780411521970e+00; 1.79021464286622376e+02; 3.79681351754406871e+00; 1.94842315782375142e+00; 3.13795006900424767e+00; 
180; 1.80024095724254465e+02; 3.86070188710841178e+00; 1.96471913595330117e+00; 3.12916272863269729e+00; 1.80022731849948855e+02; 3.83921142841163254e+00; 1.95925870966790416e+00; 3.13549773239464535e+00; 
181; 1.81022695241837965e+02; 3.89552927104793190e+00; 1.97357903237894972e+00; 3.11402240903856287e+00; 1.81021338848978672e+02; 3.87555481860192375e+00; 1.96852723428612819e+00; 3.12128546990093181e+00; 
182; 1.82024686696583842e+02; 3.95177221367321607e+00; 1.98775319913842563e+00; 3.12314740398021895e+00; 1.82023651697401533e+02; 3.93301325531450985e+00; 1.98304156601028114e+00; 3.13030241414351451e+00; 
183; 1.83026067540439016e+02; 3.99677085892340234e+00; 1.99902259673543536e+00; 3.09571635902175979e+00; 1.83025008950180109e+02; 3.97700810145348305e+00; 1.99408692234424700e+00; 3.10245458514606076e+00; 
184; 1.84026650702936735e+02; 4.04832715189454362e+00; 2.01186900466394558e+00; 3.09980752711933327e+00; 1.84025695692748485e+02; 4.02887330500105634e+00; 2.00704086564655038e+00; 3.10767457207625863e+00; 
185; 1.85021611353093078e+02; 4.10551820793866362e+00; 2.02609258360917988e+00; 3.08049893148821452e+00; 1.85020608586528994e+02; 4.08512030857663699e+00; 2.02106298633613246e+00; 3.08739193286427049e+00; 
186; 1.86018279255993491e+02; 4.14913996933724949e+00; 2.03686176215706904e+00; 3.08276090655984270e+00; 1.86017342215769446e+02; 4.12774105143649184e+00; 2.03161027241662273e+00; 3.08761007685882083e+00; 
187; 1.87016960426278160e+02; 4.19884150692860025e+00; 2.04903729855487127e+00; 3.09109749866006078e+00; 1.87015928941625532e+02; 4.17627449840896503e+00; 2.04353144512817497e+00; 3.09596980437714331e+00; 
188; 1.88010771632261878e+02; 4.24588190628630269e+00; 2.06052563153790880e+00; 3.09650123480666828e+00; 1.88010077029270690e+02; 4.22323230226474866e+00; 2.05502573116392240e+00; 3.10116278500738973e+00; 
189; 1.89009421598951661e+02; 4.29312048239348254e+00; 2.07196325157244132e+00; 3.09419118200567267e+00; 1.89008882177988284e+02; 4.26978477895673603e+00; 2.06632666485019012e+00; 3.09830773625189737e+00; 
190; 1.90010295291057929e+02; 4.35169039092633447e+00; 2.08604515720738037e+00; 3.11265050811370170e+00; 1.90009696746580772e+02; 4.32707424730782275e+00; 2.08013947138493238e+00; 3.11319663382927958e+00; 
191; 1.91010681606135364e+02; 4.39770272014793484e+00; 2.09704282823176280e+00; 3.09351778312274961e+00; 1.91010124702332973e+02; 4.37271118889268173e+00; 2.09107835321762092e+00; 3.09505049938060584e+00; 
192; 1.92010266768048297e+02; 4.44143245128492747e+00; 2.10744562083076126e+00; 3.09673844150427602e+00; 1.92009843180133828e+02; 4.41601922815770198e+00; 2.10140960784958697e+00; 3.09954092854903029e+00; 
193; 1.93009248319105154e+02; 4.48453306750000635e+00; 2.11765141987384764e+00; 3.06531928368145712e+00; 1.93008783501971152e+02; 4.45803953473541004e+00; 2.11138873370787783e+00; 3.06867947274870945e+00; 
194; 1.94008479335723536e+02; 4.54820218424443379e+00; 2.13263458780685200e+00; 3.06405975026573563e+00; 1.94008064647838410e+02; 4.52206419163981632e+00; 2.12649927183035992e+00; 3.06576599061141586e+00; 
195; 1.95006800066229317e+02; 4.60836249495973327e+00; 2.14669892021657072e+00; 3.05213791837927317e+00; 1.95006456359103822e+02; 4.57996391376716172e+00; 2.14007528587062978e+00; 3.05181161657317501e+00; 
196; 1.96007360019716685e+02; 4.65883570159767046e+00; 2.15842107377300341e+00; 3.02989290277199164e+00; 1.96007186363187515e+02; 4.62965571871068349e+00; 2.15165147616773789e+00; 3.02860304663754754e+00; 
197; 1.97006803266118567e+02; 4.71018089716426580e+00; 2.17028445433643613e+00; 3.03175686817114576e+00; 1.97006863542752058e+02; 4.68045411493923691e+00; 2.16342483269471542e+00; 3.03168134544615375e+00; 
198; 1.98003760892970575e+02; 4.76052368731147180e+00; 2.18185919412677753e+00; 3.04708709781166442e+00; 1.98004036143541555e+02; 4.73077395608741558e+00; 2.17503049763278700e+00; 3.04860784788736838e+00; 
199; 1.99005779250667047e+02; 4.80079919819983747e+00; 2.19106499183880521e+00; 3.04613526506119081e+00; 1.99006065766664960e+02; 4.77083289036644054e+00; 2.18421521303217769e+00; 3.04837777172594615e+00; 
200; 2.00004686890240293e+02; 4.86370677248150596e+00; 2.20537634102241054e+00; 3.03148114146338354e+00; 2.00005007545975303e+02; 4.83259739554469903e+00; 2.19831124275613510e+00; 3.03397912742522413e+00; 
201; 2.01005095118516351e+02; 4.91425882670887493e+00; 2.21680690780145273e+00; 3.03042430190848089e+00; 2.01005402914891732e+02; 4.88154143665490015e+00; 2.20941445753518861e+00; 3.03400945292370228e+00; 
203; 2.03004337480145693e+02; 5.01743060030975840e+00; 2.23995798768095389e+00; 3.03685769027001751e+00; 2.03004654082105532e+02; 4.98468206487385324e+00; 2.23263530483453820e+00; 3.04165897239212812e+00; 
205; 2.04998693697590255e+02; 5.13410289256900221e+00; 2.26585550866400709e+00; 3.09792097559770863e+00; 2.04999425313894648e+02; 5.09917308155877169e+00; 2.25813479475754431e+00; 3.09945387315896959e+00; 
207; 2.06991392034034305e+02; 5.24894794549803390e+00; 2.29104208787616592e+00; 3.10683056443777872e+00; 2.06992424983890089e+02; 5.21356319585350469e+00; 2.28331027567093114e+00; 3.11217617773972677e+00; 
209; 2.08989161660071716e+02; 5.35719958033809984e+00; 2.31453712666824707e+00; 3.09424516241895642e+00; 2.08990325710394785e+02; 5.32063525891616074e+00; 2.30662993716737441e+00; 3.10145648820490649e+00; 
211; 2.10989916709862683e+02; 5.46233167443986645e+00; 2.33714141670971465e+00; 3.12200453200123373e+00; 2.10991268554457690e+02; 5.42526801830056105e+00; 2.32920410873742911e+00; 3.12533083460841610e+00; 
213; 2.12992834080709230e+02; 5.56425065904795257e+00; 2.35885550821763301e+00; 3.09555368883732385e+00; 2.12994724553574400e+02; 5.52775004111500401e+00; 2.35111084612784804e+00; 3.09697630761300591e+00; 
215; 2.14994490449127824e+02; 5.65688553046446785e+00; 2.37841442463538710e+00; 3.08134711626788826e+00; 2.14996180608628407e+02; 5.61757290457013170e+00; 2.37013888133579975e+00; 3.08105000456768208e+00; 
217; 2.16998636361601257e+02; 5.75895010804083451e+00; 2.39978087510738014e+00; 3.05529413427212360e+00; 2.17000577994091003e+02; 5.71988685504207606e+00; 2.39162842451850643e+00; 3.05575304198129860e+00; 
219; 2.18997229944628202e+02; 5.83828872376789043e+00; 2.41625351537480704e+00; 3.05313976429763967e+00; 2.18999378219485607e+02; 5.79909910072579127e+00; 2.40813178919153081e+00; 3.05678892931148516e+00; 
221; 2.20995242364069725e+02; 5.92768178230363585e+00; 2.43467844842064762e+00; 3.07573541351027346e+00; 2.20997843014992014e+02; 5.88804545996494166e+00; 2.42652855070379259e+00; 3.07949184016198307e+00; 
223; 2.22996653374421840e+02; 6.03817882092761593e+00; 2.45726832499522896e+00; 3.08009039411482499e+00; 2.22999302578400119e+02; 5.99598838008641177e+00; 2.44867063805843888e+00; 3.08791514121996169e+00; 
225; 2.24997157706845826e+02; 6.15197380872771937e+00; 2.48031565130274823e+00; 3.08301357672618392e+00; 2.24999899960401507e+02; 6.10858852371023442e+00; 2.47155588925322567e+00; 3.09369669907031764e+00; 
227; 2.27001821529334421e+02; 6.28332215632975100e+00; 2.50665491010641928e+00; 3.07382120033259287e+00; 2.27004565865097675e+02; 6.23639902494613096e+00; 2.49727414951224036e+00; 3.08538630790687796e+00; 
229; 2.29001865451121176e+02; 6.39298393334759218e+00; 2.52843438780596008e+00; 3.07048265119089114e+00; 2.29004440025951254e+02; 6.34754926929320540e+00; 2.51943040298055010e+00; 3.08828150659392087e+00; 
231; 2.31007878429404826e+02; 6.48827846083683735e+00; 2.54719775266605408e+00; 3.03357688344164877e+00; 2.31010415350151959e+02; 6.44256122325590219e+00; 2.53819872030088867e+00; 3.05013743575646767e+00; 
233; 2.33007589074580892e+02; 6.60010894154925776e+00; 2.56905650920650386e+00; 3.03875074527614730e+00; 2.33010132716890041e+02; 6.55002197273421949e+00; 2.55928101246866646e+00; 3.05444889562781530e+00; 
235; 2.35012628983114610e+02; 6.70273736001008658e+00; 2.58893373202088384e+00; 3.07842965558995729e+00; 2.35015119758150973e+02; 6.64914944870855873e+00; 2.57855014332124233e+00; 3.09292866838193392e+00; 
