name=GeneralizedHyperLogLog;numRegisters=256;q=62;base=2.00000000000000000e+00;a=3.90625000000000000e-03;registerStateType=registers with lower bound;numExamples=10000;
true cardinality; simple mean; simple mse; simple standard deviation; simple kurtosis; ml mean; ml mse; ml standard deviation; ml kurtosis; 
123; 1.23324265112981621e+02; 3.27304697947871972e+01; 5.71185801042798502e+00; 2.88473878138922224e+00; 1.23323166803997964e+02; 3.17341127702140078e+01; 5.62402667018988112e+00; 2.89365040008755381e+00; 
124; 1.24318001384415297e+02; 3.33158371920067253e+01; 5.76322065441854825e+00; 2.87212385201483844e+00; 1.24317510222464080e+02; 3.22903422045864943e+01; 5.67358171380453324e+00; 2.88533401031082049e+00; 
125; 1.25318656387205863e+02; 3.38090055074998688e+01; 5.80581291589668336e+00; 2.87463493835249695e+00; 1.25318001660673360e+02; 3.27337025499191867e+01; 5.71249310666788812e+00; 2.88810974534143483e+00; 
126; 1.26332062861053970e+02; 3.43997825726872861e+01; 5.85572513263695438e+00; 2.88882464228615188e+00; 1.26331720882020164e+02; 3.32934764211066678e+01; 5.76050672055316593e+00; 2.90030814489558386e+00; 
127; 1.27346454607189699e+02; 3.50653456072351730e+01; 5.91145623449859148e+00; 2.89050696647290772e+00; 1.27345945136981385e+02; 3.39571957548805088e+01; 5.81700246837490198e+00; 2.90238098007534040e+00; 
128; 1.28345294174148961e+02; 3.56802109852990625e+01; 5.96330302085996777e+00; 2.88699805505135965e+00; 1.28345482369804330e+02; 3.45742392726870520e+01; 5.86982803877945614e+00; 2.90092082823070418e+00; 
129; 1.29346077206586841e+02; 3.61211654880763433e+01; 6.00011633680195722e+00; 2.89607984652099892e+00; 1.29347314999669521e+02; 3.50120906850028177e+01; 5.90689960774746403e+00; 2.91049274743126718e+00; 
130; 1.30353451709602496e+02; 3.67208373422856695e+01; 6.04945528384704989e+00; 2.89953642361854858e+00; 1.30355319670753858e+02; 3.55715215162279463e+01; 5.95359298640773194e+00; 2.90712438679279117e+00; 
131; 1.31361400812678369e+02; 3.73297379396460158e+01; 6.09910873753222837e+00; 2.89641173859739753e+00; 1.31363492750555054e+02; 3.61820561416301203e+01; 6.00415932183050227e+00; 2.90741512042653572e+00; 
132; 1.32369821021000178e+02; 3.78550529365088764e+01; 6.14152141972457155e+00; 2.89286950456276859e+00; 1.32372621205973445e+02; 3.66904487512702175e+01; 6.04579210593027838e+00; 2.89849231704150823e+00; 
133; 1.33370018141813517e+02; 3.84746409365223627e+01; 6.19174672537979998e+00; 2.89447737540616634e+00; 1.33371762573578508e+02; 3.72539743254918889e+01; 6.09227108017842500e+00; 2.90067102885732053e+00; 
134; 1.34351797065229789e+02; 3.90980330295377883e+01; 6.24293775833410169e+00; 2.91275276929233895e+00; 1.34355508964814931e+02; 3.78826477521474771e+01; 6.14461236597426552e+00; 2.91214216945511328e+00; 
135; 1.35365033829735125e+02; 3.96643600721655005e+01; 6.28737706641766181e+00; 2.91050793946949193e+00; 1.35366438296092468e+02; 3.84382365360651548e+01; 6.18901926893287957e+00; 2.91018337710723696e+00; 
136; 1.36368154349915670e+02; 4.03502891594947002e+01; 6.34151019348964429e+00; 2.92562319790126768e+00; 1.36369228291660164e+02; 3.90901425833184035e+01; 6.24129898754708989e+00; 2.92581053386594858e+00; 
137; 1.37358802924959747e+02; 4.08072990255138777e+01; 6.37797455988607798e+00; 2.92364920949019380e+00; 1.37360685497491033e+02; 3.95724827243846988e+01; 6.28031756333104951e+00; 2.92144311356779784e+00; 
138; 1.38365598755661665e+02; 4.13484861387155007e+01; 6.41987723313882785e+00; 2.92886019672082920e+00; 1.38367921512702083e+02; 4.00941585403413825e+01; 6.32129672621308636e+00; 2.93113947753609638e+00; 
139; 1.39373931241017402e+02; 4.17942960377966060e+01; 6.45402753827314157e+00; 2.92990948877897539e+00; 1.39375549270235751e+02; 4.04750632999917599e+01; 6.35090749780035946e+00; 2.93927299282491461e+00; 
140; 1.40373911708615083e+02; 4.24433173085059607e+01; 6.50411464710353204e+00; 2.92365543597565436e+00; 1.40374767821073590e+02; 4.10752665065623148e+01; 6.39803216519342222e+00; 2.93547626989281785e+00; 
141; 1.41383871050621991e+02; 4.29850736495255603e+01; 6.54505283905482038e+00; 2.92107415018533922e+00; 1.41385377967452484e+02; 4.16548322669882793e+01; 6.44253956830613195e+00; 2.93807727109723782e+00; 
142; 1.42387940407113319e+02; 4.36694336504541525e+01; 6.59688834913726119e+00; 2.90098762590982728e+00; 1.42388176417799400e+02; 4.23098771742912518e+01; 6.49301133858209933e+00; 2.91754764559950841e+00; 
143; 1.43389116145464669e+02; 4.43381590576211835e+01; 6.64731131232468009e+00; 2.92203412671103724e+00; 1.43388261700345765e+02; 4.29626679850270463e+01; 6.54308190664546618e+00; 2.93260804505528716e+00; 
144; 1.44374517213081532e+02; 4.51076300595621049e+01; 6.70577116494947489e+00; 2.92969166849035956e+00; 1.44372409847451337e+02; 4.36951401003676736e+01; 6.59973113133323341e+00; 2.94277525180117028e+00; 
145; 1.45374450861476731e+02; 4.60169133704770488e+01; 6.77323408150176132e+00; 2.93609969658422143e+00; 1.45370038052199504e+02; 4.45262033419839440e+01; 6.66252768714009225e+00; 2.95418394555974739e+00; 
146; 1.46393762972551940e+02; 4.67292968633922854e+01; 6.82453277410542469e+00; 2.93685746218085875e+00; 1.46389306957597313e+02; 4.52408235191163399e+01; 6.71485395313126343e+00; 2.94948263324064097e+00; 
147; 1.47381284153746265e+02; 4.75704490362911656e+01; 6.88658634087989174e+00; 2.92743371320233425e+00; 1.47378731781840173e+02; 4.60265914063159229e+01; 6.77371047829324535e+00; 2.94405977941636099e+00; 
148; 1.48380814195048174e+02; 4.82699425713072188e+01; 6.93721292163916825e+00; 2.92719441217123055e+00; 1.48379114236331844e+02; 4.66871587004008717e+01; 6.82227462773308524e+00; 2.94785906969231526e+00; 
149; 1.49371840813259325e+02; 4.89641484659941426e+01; 6.98755199448198638e+00; 2.91295072708930247e+00; 1.49370702683187261e+02; 4.73560899283312651e+01; 6.87158420227894329e+00; 2.92889422386561371e+00; 
150; 1.50375376631824309e+02; 4.96656424541897152e+01; 7.03738124862294878e+00; 2.92103688595496003e+00; 1.50374589598856318e+02; 4.80474597807920816e+01; 6.92149856701718491e+00; 2.94328412065362288e+00; 
151; 1.51386492599753097e+02; 5.04683689557758157e+01; 7.09358812069826872e+00; 2.92253314276833009e+00; 1.51384467525271816e+02; 4.88368653094864413e+01; 6.97775393887591022e+00; 2.94103632935069514e+00; 
152; 1.52396987881122357e+02; 5.12899181717210695e+01; 7.15068659598249390e+00; 2.92840967906246608e+00; 1.52395333138185123e+02; 4.96441488014986589e+01; 7.03476087094304958e+00; 2.94334789314003009e+00; 
153; 1.53424057601436260e+02; 5.18962674134081112e+01; 7.19141450370323643e+00; 2.92386220409014141e+00; 1.53422161413473560e+02; 5.02729235546961419e+01; 7.07776117820247386e+00; 2.94255152335630044e+00; 
154; 1.54427499698523263e+02; 5.26132569309449636e+01; 7.24089089399280805e+00; 2.91752893124121204e+00; 1.54426273515592300e+02; 5.09412857185279435e+01; 7.12457553882567485e+00; 2.92935687146741053e+00; 
155; 1.55428303004914255e+02; 5.33796561010377104e+01; 7.29357337914819137e+00; 2.91261114879588012e+00; 1.55427946588774205e+02; 5.16932059616633737e+01; 7.17705146134679950e+00; 2.92170337841040784e+00; 
156; 1.56441352936138856e+02; 5.40707551611688544e+01; 7.34002471023973690e+00; 2.91837171933207795e+00; 1.56440130689618741e+02; 5.23980039633442232e+01; 7.22525355537088476e+00; 2.92557131839213058e+00; 
157; 1.57462791289764368e+02; 5.50816390980669297e+01; 7.40725747629880438e+00; 2.93697115583280821e+00; 1.57460320751929459e+02; 5.33703108433913087e+01; 7.29098180279813946e+00; 2.93863799735900910e+00; 
158; 1.58482837808949483e+02; 5.57833758887469529e+01; 7.45320357557714885e+00; 2.94937133282705943e+00; 1.58478781610734558e+02; 5.40414972937461826e+01; 7.33568438954190860e+00; 2.95291380904980238e+00; 
159; 1.59493111640007072e+02; 5.66148954348215270e+01; 7.50811137006579354e+00; 2.92495282897631048e+00; 1.59488905140911015e+02; 5.48915539771744250e+01; 7.39273465913429195e+00; 2.93125915619134725e+00; 
160; 1.60498851963859835e+02; 5.72832893578146951e+01; 7.55211467576910334e+00; 2.93473817902348300e+00; 1.60494101399980480e+02; 5.55212363018925856e+01; 7.43485710074040007e+00; 2.93807848783698544e+00; 
161; 1.61500087416822453e+02; 5.82794647811774311e+01; 7.61770157965730732e+00; 2.94174056587938448e+00; 1.61495019340509486e+02; 5.65340094806930651e+01; 7.50259723917082066e+00; 2.94526468511225081e+00; 
162; 1.62498658573411944e+02; 5.91881780722182356e+01; 7.67720767593144693e+00; 2.96019016613710662e+00; 1.62496107476179816e+02; 5.74354630337190457e+01; 7.56236341402589662e+00; 2.97041966700308269e+00; 
163; 1.63510718499029707e+02; 5.99894589795189077e+01; 7.72842969782788280e+00; 2.96259520502289231e+00; 1.63505978478745590e+02; 5.81742365824312699e+01; 7.61040224702199897e+00; 2.97525022461398603e+00; 
164; 1.64510816661161272e+02; 6.04194530375407552e+01; 7.75619232460234631e+00; 2.96572609892065708e+00; 1.64506678987302735e+02; 5.85544702894749207e+01; 7.63529611038761402e+00; 2.98044354842219761e+00; 
165; 1.65515903611821074e+02; 6.09911587161987114e+01; 7.79262485812761785e+00; 2.94879353291928892e+00; 1.65509984332788576e+02; 5.90797651496016556e+01; 7.66939900708733102e+00; 2.96672132137915323e+00; 
166; 1.66514543136671023e+02; 6.15622462756365678e+01; 7.82927146266765117e+00; 2.94607211949585857e+00; 1.66508908593631759e+02; 5.96400478724647058e+01; 7.70591071293932828e+00; 2.95949867796098776e+00; 
167; 1.67515599621113182e+02; 6.23585646174639336e+01; 7.87989350487508933e+00; 2.94256464011013996e+00; 1.67510273379628956e+02; 6.04519003569193671e+01; 7.75831949812334720e+00; 2.95634543637824621e+00; 
168; 1.68524872891927942e+02; 6.31406059282745673e+01; 7.92875238455545173e+00; 2.94809428152755437e+00; 1.68517662842326530e+02; 6.11580206943346454e+01; 7.80320740952135061e+00; 2.96444486093074744e+00; 
169; 1.69525935185517767e+02; 6.38809142749866226e+01; 7.97523080892468261e+00; 2.96146403578054640e+00; 1.69517532990152489e+02; 6.18242873666866117e+01; 7.84579167266062516e+00; 2.97607504227739961e+00; 
170; 1.70523904686921554e+02; 6.44891518255058855e+01; 8.01340599898240846e+00; 2.95789311092108020e+00; 1.70516658206103870e+02; 6.24035061353051006e+01; 7.88267533476873083e+00; 2.97092061263733598e+00; 
171; 1.71519210693911532e+02; 6.53097863330342960e+01; 8.06475086957816600e+00; 2.93974228114865399e+00; 1.71513539260815492e+02; 6.32562664491374775e+01; 7.93678422767926595e+00; 2.95890889304505444e+00; 
172; 1.72525378531267506e+02; 6.59677984050538413e+01; 8.10504631719877366e+00; 2.94283773266444237e+00; 1.72519830706258801e+02; 6.39154358589390199e+01; 7.97779492690620007e+00; 2.95828073318039353e+00; 
173; 1.73520450450226491e+02; 6.66122773604621017e+01; 8.14502355363821806e+00; 2.93478505030360148e+00; 1.73515887155057555e+02; 6.45454560416559104e+01; 8.01743827446788337e+00; 2.95016141554407785e+00; 
174; 1.74532788178688463e+02; 6.72946805314825696e+01; 8.18601351624416829e+00; 2.90981442876779894e+00; 1.74526136327863640e+02; 6.52266271008004850e+01; 8.05914435069269253e+00; 2.91926477773872506e+00; 
175; 1.75514315528615896e+02; 6.76653507358639246e+01; 8.20980086682311239e+00; 2.91443985201269129e+00; 1.75506286784024383e+02; 6.56427901253292987e+01; 8.08618969711021762e+00; 2.92412316075455214e+00; 
176; 1.76528678103877780e+02; 6.85950260029766667e+01; 8.26532065109745950e+00; 2.93437736922647918e+00; 1.76518657989386156e+02; 6.65741078085486038e+01; 8.14279446496070491e+00; 2.94484294850285888e+00; 
177; 1.77539629531944570e+02; 6.96637199605653024e+01; 8.32901674441936102e+00; 2.95530190132880000e+00; 1.77530014821641231e+02; 6.76641733035779822e+01; 8.20873057131357164e+00; 2.95860692210992582e+00; 
178; 1.78529947350261722e+02; 7.04073381169207124e+01; 8.37415631110812164e+00; 2.93943922900158450e+00; 1.78521779587799074e+02; 6.83644366419310217e+01; 8.25179875564634813e+00; 2.94548657426143379e+00; 
179; 1.79539935255272809e+02; 7.13271367131781631e+01; 8.42826237330629624e+00; 2.94710901439232265e+00; 1.79532487678704854e+02; 6.92675940902544482e+01; 8.30566378817979967e+00; 2.95678600227970678e+00; 
180; 1.80552136338772101e+02; 7.19578101876701055e+01; 8.46480688799672265e+00; 2.95239771867184997e+00; 1.80543984034369799e+02; 6.98549612698681130e+01; 8.34020639074466530e+00; 2.96129893190143267e+00; 
181; 1.81570131559730868e+02; 7.27169136633048225e+01; 8.50834082932175662e+00; 2.94442588854721166e+00; 1.81562919232162983e+02; 7.06231220360120346e+01; 8.38488187001295948e+00; 2.95300879602145150e+00; 
182; 1.82562667617694927e+02; 7.37497978310969131e+01; 8.56931753309996225e+00; 2.95910037615342647e+00; 1.82557006493126920e+02; 7.16097767184570273e+01; 8.44390433893414816e+00; 2.96467021255170771e+00; 
183; 1.83561513434487807e+02; 7.44849699807418091e+01; 8.61218164251263474e+00; 2.96003911232562844e+00; 1.83557985384723992e+02; 7.23364443000428849e+01; 8.48676007734857052e+00; 2.96148548439238679e+00; 
184; 1.84577098325088514e+02; 7.56795173040052020e+01; 8.68023472189467427e+00; 2.97470653242356020e+00; 1.84572666160635237e+02; 7.35181538142617228e+01; 8.55512754333478576e+00; 2.97617593408493519e+00; 
185; 1.85570756886872061e+02; 7.64435134065166864e+01; 8.72454869793305754e+00; 2.97176677114146059e+00; 1.85563347785261328e+02; 7.42243872730481229e+01; 8.59691959633741831e+00; 2.97300129566181282e+00; 
186; 1.86568673154358578e+02; 7.73438851729201531e+01; 8.77613217860990424e+00; 2.99392829055273380e+00; 1.86560312043308414e+02; 7.50469793023368510e+01; 8.64482676034986142e+00; 3.00003811031321144e+00; 
187; 1.87565104158404807e+02; 7.83275077688782631e+01; 8.83222310967237512e+00; 2.99612729700077018e+00; 1.87556429524130436e+02; 7.60219400545196891e+01; 8.70128302258898856e+00; 2.99983117597432702e+00; 
188; 1.88573638415443980e+02; 7.94171531418344898e+01; 8.89314860497461979e+00; 3.00599540533707632e+00; 1.88564078917390390e+02; 7.70509325311779634e+01; 8.75972302679335790e+00; 3.01036333142392243e+00; 
189; 1.89602105956994563e+02; 8.06102755715774038e+01; 8.95811051439584460e+00; 3.00874478679044843e+00; 1.89588626711386070e+02; 7.82581432708020088e+01; 8.82675828747138169e+00; 3.01660049056299817e+00; 
190; 1.90591866168799783e+02; 8.17259880475321836e+01; 9.02084710466610851e+00; 3.01963223177390550e+00; 1.90580714351456322e+02; 7.93622457323471480e+01; 8.88960159817968965e+00; 3.03061416083860813e+00; 
191; 1.91593837342521681e+02; 8.28019515038768361e+01; 9.08016017009080123e+00; 3.03011919771805971e+00; 1.91583521816519209e+02; 8.04656648255484868e+01; 8.95126622971264396e+00; 3.04033689818504893e+00; 
192; 1.92605141422293258e+02; 8.37911749241624761e+01; 9.13372754045067481e+00; 3.03529050098747177e+00; 1.92594771189492633e+02; 8.14204909324637214e+01; 9.00370691241184318e+00; 3.04350221627781004e+00; 
193; 1.93611654473473749e+02; 8.52437129595002574e+01; 9.21246936301987596e+00; 3.04694777154189378e+00; 1.93600552766217561e+02; 8.27635480014257752e+01; 9.07760344895149807e+00; 3.05495090989661922e+00; 
194; 1.94602609404421656e+02; 8.61843752615463643e+01; 9.26397523567761993e+00; 3.03810258745777295e+00; 1.94592853481732902e+02; 8.36758216322638049e+01; 9.12821704285454416e+00; 3.04768583426036299e+00; 
195; 1.95603978568975037e+02; 8.69668355918097973e+01; 9.30602200083521502e+00; 3.05957227542838561e+00; 1.95595146617157042e+02; 8.44860415556354383e+01; 9.17234114388047317e+00; 3.06862514368067618e+00; 
196; 1.96601398218846441e+02; 8.75770953984453371e+01; 9.33891940113071328e+00; 3.04982648145257640e+00; 1.96595540882890589e+02; 8.51151997070704880e+01; 9.20654825457815207e+00; 3.05921843044900843e+00; 
197; 1.97599329855436594e+02; 8.84403939245848676e+01; 9.38515837101154027e+00; 3.05247258495403395e+00; 1.97593750765241765e+02; 8.59953035201026523e+01; 9.25433755321675378e+00; 3.06669500899371794e+00; 
198; 1.98612395074969442e+02; 8.93542235486132199e+01; 9.43287844831926492e+00; 3.05313530117375764e+00; 1.98606974823541606e+02; 8.68463420698775934e+01; 9.29935071031647631e+00; 3.06961343878625703e+00; 
199; 1.99616374570512761e+02; 9.01516998573496267e+01; 9.47479721398692831e+00; 3.05376858721966293e+00; 1.99610090536971029e+02; 8.75809989200100460e+01; 9.33856458224224184e+00; 3.06970098197165386e+00; 
200; 2.00598078802915751e+02; 9.11186416419195666e+01; 9.52685380319348418e+00; 3.05878759586299154e+00; 2.00593703695071639e+02; 8.85036591159053359e+01; 9.38888571867627952e+00; 3.07227000147004148e+00; 
201; 2.01626112611144748e+02; 9.23433015611205974e+01; 9.58912324247046399e+00; 3.03862732288842219e+00; 2.01619221448193400e+02; 8.97215098260397212e+01; 9.45188206782850493e+00; 3.04983090948174995e+00; 
203; 2.03643236962056761e+02; 9.44812280218114608e+01; 9.69883880845821089e+00; 3.03263562935286224e+00; 2.03639223512446051e+02; 9.18203695372314570e+01; 9.56094989205398882e+00; 3.04160269941430883e+00; 
205; 2.05668470553157476e+02; 9.61093325570591475e+01; 9.78071979338029784e+00; 3.04117254642903845e+00; 2.05665383677581104e+02; 9.33813680543026123e+01; 9.64046848529222800e+00; 3.04807837363272416e+00; 
207; 2.07667988928048743e+02; 9.81144380473422189e+01; 9.88272375609814979e+00; 3.00822318212719386e+00; 2.07665706536431259e+02; 9.52559289382752894e+01; 9.73718459030262906e+00; 3.01626287237359803e+00; 
209; 2.09666225571325185e+02; 1.00187222228406355e+02; 9.98716004260069035e+00; 2.99158048277183131e+00; 2.09660801492413356e+02; 9.71788569725859617e+01; 9.83576119881984567e+00; 3.00623610303529754e+00; 
211; 2.11656258483256153e+02; 1.02848451405404475e+02; 1.01201668073485305e+01; 3.01672584338757277e+00; 2.11651291329536264e+02; 9.96000026100445979e+01; 9.95870585036618117e+00; 3.03076281442249895e+00; 
213; 2.13668581457586015e+02; 1.04756468292358093e+02; 1.02132006308957486e+01; 3.01134498986476107e+00; 2.13664779894704225e+02; 1.01439726493181979e+02; 1.00497658771127636e+01; 3.01563857448203798e+00; 
215; 2.15673147759354066e+02; 1.07108222796626876e+02; 1.03273953584969398e+01; 3.02755780016737264e+00; 2.15669222634169557e+02; 1.03746633141374019e+02; 1.01636004549218821e+01; 3.02873021940714660e+00; 
217; 2.17680578005355983e+02; 1.09356947079830107e+02; 1.04352173268435617e+01; 3.02971894938422759e+00; 2.17677907228378672e+02; 1.05949811853740243e+02; 1.02708448359155291e+01; 3.03677068686009211e+00; 
219; 2.19690059406414150e+02; 1.11323078899618650e+02; 1.05283852947751679e+01; 3.05444320893304555e+00; 2.19688499541191760e+02; 1.07817334591624927e+02; 1.03606613193079138e+01; 3.05780501145907913e+00; 
221; 2.21709714775063986e+02; 1.13640021247191939e+02; 1.06365561242936142e+01; 3.06685077040907572e+00; 2.21704185863465540e+02; 1.09984659089180155e+02; 1.04636887070895881e+01; 3.05641723403266274e+00; 
223; 2.23712235512995022e+02; 1.15802046572508658e+02; 1.07375400882389744e+01; 3.04029694377852699e+00; 2.23707276667598222e+02; 1.11996482906266536e+02; 1.05591781224551369e+01; 3.03468005755309811e+00; 
225; 2.25724459288715337e+02; 1.17904729739623420e+02; 1.08341999464021210e+01; 3.03231141682484573e+00; 2.25719670042951407e+02; 1.13904382877424638e+02; 1.06483077484970057e+01; 3.03154394693367024e+00; 
227; 2.27723337873918467e+02; 1.20110962093086982e+02; 1.09356181541439526e+01; 3.01672837854939813e+00; 2.27720947310738495e+02; 1.16135314544220435e+02; 1.07524671363998436e+01; 3.01502112712170600e+00; 
229; 2.29724912258305409e+02; 1.22186803178199398e+02; 1.10300183769547129e+01; 3.01374296426824406e+00; 2.29724005129734564e+02; 1.18283936482298287e+02; 1.08517165948257350e+01; 3.01698516124997607e+00; 
231; 2.31726148671631222e+02; 1.24405959788057814e+02; 1.11300794199657300e+01; 3.01529163328245753e+00; 2.31725380212777196e+02; 1.20400847889658920e+02; 1.09487292156016629e+01; 3.02942377365402438e+00; 
233; 2.33717419765536221e+02; 1.26446857199823270e+02; 1.12219501905792143e+01; 3.01060686801922905e+00; 2.33717724677017230e+02; 1.22386123580731422e+02; 1.10395196846933406e+01; 3.02511182411362745e+00; 
235; 2.35717655234174941e+02; 1.28762654485186829e+02; 1.13246468134793918e+01; 3.01879812845494477e+00; 2.35718340754721396e+02; 1.24534584355033232e+02; 1.11363625531471584e+01; 3.02990749581494700e+00; 
