name=SetSketch1;numRegisters=16384;q=65534;base=1.00099999999999989e+00;a=3.00000000000000000e+01;seed=9cc92d7fa9393899;numExamples=1000;
true cardinality; simple mean; simple mse; simple corrected mean; simple corrected mse; ml mean; ml mse;ml corrected mean; ml corrected mse;
79;7.89736495628446704e+01; 4.00688216752847770e-01; 7.89736495628446704e+01; 4.00688216752847770e-01; 7.89736495609992772e+01; 4.00688217838962579e-01; 7.89736495609992772e+01; 4.00688217838962579e-01; 
80;7.99739673641271338e+01; 4.09843559665167112e-01; 7.99739673641271338e+01; 4.09843559665167112e-01; 7.99739673629306083e+01; 4.09843563521280374e-01; 7.99739673629306083e+01; 4.09843563521280374e-01; 
81;8.09770338673949794e+01; 4.16560020715751989e-01; 8.09770338673949794e+01; 4.16560020715751989e-01; 8.09770338658388340e+01; 4.16560024726350897e-01; 8.09770338658388340e+01; 4.16560024726350897e-01; 
82;8.19751991703532212e+01; 4.24190050566400134e-01; 8.19751991703532212e+01; 4.24190050566400134e-01; 8.19751991689351769e+01; 4.24190055143312872e-01; 8.19751991689351769e+01; 4.24190055143312872e-01; 
83;8.29798037206503949e+01; 4.41865219591791591e-01; 8.29798037206503949e+01; 4.41865219591791591e-01; 8.29798037191822857e+01; 4.41865223602014412e-01; 8.29798037191822857e+01; 4.41865223602014412e-01; 
84;8.39832714004364078e+01; 4.53191952492340178e-01; 8.39832714004364078e+01; 4.53191952492340178e-01; 8.39832713988655684e+01; 4.53191955589311801e-01; 8.39832713988655684e+01; 4.53191955589311801e-01; 
85;8.49845215669855207e+01; 4.67305672768053459e-01; 8.49845215669855207e+01; 4.67305672768053459e-01; 8.49845215645168537e+01; 4.67305674968673257e-01; 8.49845215645168537e+01; 4.67305674968673257e-01; 
86;8.59790058864146260e+01; 4.75451959912435329e-01; 8.59790058864146260e+01; 4.75451959912435329e-01; 8.59790058838315616e+01; 4.75451963505539366e-01; 8.59790058838315616e+01; 4.75451963505539366e-01; 
87;8.69771536148383717e+01; 4.88844436581904296e-01; 8.69771536148383717e+01; 4.88844436581904296e-01; 8.69771536129467790e+01; 4.88844441939497110e-01; 8.69771536129467790e+01; 4.88844441939497110e-01; 
88;8.79757826992619840e+01; 4.95123579049365048e-01; 8.79757826992619840e+01; 4.95123579049365048e-01; 8.79757826972570598e+01; 4.95123583366173514e-01; 8.79757826972570598e+01; 4.95123583366173514e-01; 
