name=SetSketch2;numRegisters=1024;q=62;base=2.00000000000000000e+00;a=3.00000000000000000e+01;seed=1592d0e8b64ff10d;numExamples=1000;
true cardinality; simple mean; simple mse; simple corrected mean; simple corrected mse; ml mean; ml mse;ml corrected mean; ml corrected mse;
52;5.20543255386505805e+01; 1.49444621959113233e+00; 5.20543255386505805e+01; 1.49444621959113233e+00; 5.20453386384489889e+01; 1.40095191063750280e+00; 5.20453386384489889e+01; 1.40095191063750280e+00; 
53;5.30283795088560055e+01; 1.54563680625372468e+00; 5.30283795088560055e+01; 1.54563680625372468e+00; 5.30197548866216692e+01; 1.44607794013219837e+00; 5.30197548866216692e+01; 1.44607794013219837e+00; 
54;5.40345820952025662e+01; 1.61405841619887669e+00; 5.40345820952025662e+01; 1.61405841619887669e+00; 5.40251787781810435e+01; 1.50704179189486576e+00; 5.40251787781810435e+01; 1.50704179189486576e+00; 
55;5.50220851845300913e+01; 1.69499600312396992e+00; 5.50220851845300913e+01; 1.69499600312396992e+00; 5.50131528537087391e+01; 1.58553332949864179e+00; 5.50131528537087391e+01; 1.58553332949864179e+00; 
56;5.60125844400377773e+01; 1.73394971965613776e+00; 5.60125844400377773e+01; 1.73394971965613776e+00; 5.60052966803343253e+01; 1.61920861445171416e+00; 5.60052966803343253e+01; 1.61920861445171416e+00; 
57;5.70279629192487008e+01; 1.79991621260831636e+00; 5.70279629192487008e+01; 1.79991621260831636e+00; 5.70182640161068122e+01; 1.67867039915560712e+00; 5.70182640161068122e+01; 1.67867039915560712e+00; 
58;5.80284772585070669e+01; 1.85362153631549265e+00; 5.80284772585070669e+01; 1.85362153631549265e+00; 5.80188448142140558e+01; 1.72688366532838344e+00; 5.80188448142140558e+01; 1.72688366532838344e+00; 
59;5.90373163714554465e+01; 1.90091240833150121e+00; 5.90373163714554465e+01; 1.90091240833150121e+00; 5.90270699902545246e+01; 1.77557941712787382e+00; 5.90270699902545246e+01; 1.77557941712787382e+00; 
60;6.00437562486145069e+01; 1.97549794519512889e+00; 6.00437562486145069e+01; 1.97549794519512889e+00; 6.00326384539916802e+01; 1.84494835541755520e+00; 6.00326384539916802e+01; 1.84494835541755520e+00; 
61;6.10396013629911636e+01; 1.99632364804060813e+00; 6.10396013629911636e+01; 1.99632364804060813e+00; 6.10285637493968807e+01; 1.86383547404803052e+00; 6.10285637493968807e+01; 1.86383547404803052e+00; 
62;6.20403887927022097e+01; 2.06033762610622295e+00; 6.20403887927022097e+01; 2.06033762610622295e+00; 6.20285682260687992e+01; 1.91926767578206547e+00; 6.20285682260687992e+01; 1.91926767578206547e+00; 
63;6.30496486503147295e+01; 2.12520248902043285e+00; 6.30496486503147295e+01; 2.12520248902043285e+00; 6.30368905885018194e+01; 1.97756416944328950e+00; 6.30368905885018194e+01; 1.97756416944328950e+00; 
64;6.40514762597235858e+01; 2.23703936765576605e+00; 6.40514762597235858e+01; 2.23703936765576605e+00; 6.40381082461867948e+01; 2.08205161859584731e+00; 6.40381082461867948e+01; 2.08205161859584731e+00; 
65;6.50606433935824384e+01; 2.35426835807772372e+00; 6.50606433935824384e+01; 2.35426835807772372e+00; 6.50458375596275857e+01; 2.18409553154335612e+00; 6.50458375596275857e+01; 2.18409553154335612e+00; 
66;6.60680272255898444e+01; 2.44420557723176657e+00; 6.60680272255898444e+01; 2.44420557723176657e+00; 6.60527423173735286e+01; 2.26667839063138388e+00; 6.60527423173735286e+01; 2.26667839063138388e+00; 
67;6.70536984967195053e+01; 2.52100463872760727e+00; 6.70536984967195053e+01; 2.52100463872760727e+00; 6.70387626241708432e+01; 2.34089217045063025e+00; 6.70387626241708432e+01; 2.34089217045063025e+00; 
68;6.80420440408451555e+01; 2.56026678700478794e+00; 6.80420440408451555e+01; 2.56026678700478794e+00; 6.80268428417296178e+01; 2.37909642723464954e+00; 6.80268428417296178e+01; 2.37909642723464954e+00; 
69;6.90247972164827956e+01; 2.63376693546444907e+00; 6.90247972164827956e+01; 2.63376693546444907e+00; 6.90105877116492508e+01; 2.45109441397362993e+00; 6.90105877116492508e+01; 2.45109441397362993e+00; 
70;6.99966489092894903e+01; 2.76869019586342668e+00; 6.99966489092894903e+01; 2.76869019586342668e+00; 6.99835545197530280e+01; 2.57696096250327322e+00; 6.99835545197530280e+01; 2.57696096250327322e+00; 
71;7.09811825861841186e+01; 2.86378645770632190e+00; 7.09811825861841186e+01; 2.86378645770632190e+00; 7.09685217010435423e+01; 2.66518171999275566e+00; 7.09685217010435423e+01; 2.66518171999275566e+00; 
72;7.19820977189793041e+01; 2.97316364446705395e+00; 7.19820977189793041e+01; 2.97316364446705395e+00; 7.19694633952555449e+01; 2.76360101403911385e+00; 7.19694633952555449e+01; 2.76360101403911385e+00; 
73;7.29619579294179630e+01; 3.00934596235203911e+00; 7.29619579294179630e+01; 3.00934596235203911e+00; 7.29494504646340118e+01; 2.79904119923463535e+00; 7.29494504646340118e+01; 2.79904119923463535e+00; 
74;7.39372851050748210e+01; 3.07644431344642078e+00; 7.39372851050748210e+01; 3.07644431344642078e+00; 7.39264928089091029e+01; 2.85727713906697511e+00; 7.39264928089091029e+01; 2.85727713906697511e+00; 
75;7.49472098022360171e+01; 3.13006550235190195e+00; 7.49472098022360171e+01; 3.13006550235190195e+00; 7.49356541418889179e+01; 2.91359155265693470e+00; 7.49356541418889179e+01; 2.91359155265693470e+00; 
76;7.59539248258823818e+01; 3.22582635414908037e+00; 7.59539248258823818e+01; 3.22582635414908037e+00; 7.59420357484784034e+01; 2.99756117619506268e+00; 7.59420357484784034e+01; 2.99756117619506268e+00; 
