name=GeneralizedHyperLogLog;numRegisters=16384;q=62;base=2.00000000000000000e+00;a=6.10351562500000000e-05;seed=ee135ccdbaf83684;numExamples=1000;
true cardinality; simple mean; simple mse; simple corrected mean; simple corrected mse; ml mean; ml mse;ml corrected mean; ml corrected mse;
51;1.18430633341854336e+04; 1.39052758540228695e+08; 5.09920833596961458e+01; 9.00301248652755765e-02; 1.13807521081305385e+04; 1.28363283721062154e+08; 5.09920476821770023e+01; 8.99687930982027428e-02; 
52;1.18435430698526397e+04; 1.39040488858783692e+08; 5.19931407749181531e+01; 9.36964196145383121e-02; 1.13812263537091094e+04; 1.28351370691630825e+08; 5.19931688268663308e+01; 9.36240161486205369e-02; 
53;1.18440228147664147e+04; 1.39028219929473490e+08; 5.29942661107082458e+01; 9.53452099528838970e-02; 1.13817006495427395e+04; 1.28339459346177548e+08; 5.29943501412956408e+01; 9.52494275882400376e-02; 
54;1.18444980840407952e+04; 1.39015845988071203e+08; 5.39954615045321944e+01; 9.69886919931532837e-02; 1.13821703823239422e+04; 1.28327445157544091e+08; 5.39955610756110005e+01; 9.68621679987552858e-02; 
55;1.18449732506555629e+04; 1.39003470180925906e+08; 5.49947222927547656e+01; 1.00271183182364013e-01; 1.13826400248844038e+04; 1.28315429491789043e+08; 5.49948307576099538e+01; 1.00141859715598552e-01; 
56;1.18454507808256039e+04; 1.38991150659973592e+08; 5.59910461432110509e+01; 1.05968871176194843e-01; 1.13831121449879156e+04; 1.28303470520742074e+08; 5.59911766327996290e+01; 1.05863527501425414e-01; 
57;1.18459254844943189e+04; 1.38978765043880761e+08; 5.69924606052451850e+01; 1.07552046429406495e-01; 1.13835813172240869e+04; 1.28291445330375016e+08; 5.69925611452641974e+01; 1.07417262585277992e-01; 
58;1.18464043905425133e+04; 1.38966479056526989e+08; 5.79919431159460288e+01; 1.10734115092731136e-01; 1.13840547824214045e+04; 1.28279517946386859e+08; 5.79920354157941489e+01; 1.10556567769029640e-01; 
59;1.18468924151239225e+04; 1.38954408587162763e+08; 5.89915007336646156e+01; 1.13884355457775616e-01; 1.13845375079378628e+04; 1.28267800871215880e+08; 5.89916381500229718e+01; 1.13707932234257542e-01; 
60;1.18473691489593184e+04; 1.38942072479105830e+08; 5.99941437737329295e+01; 1.14640102504646429e-01; 1.13850087199380796e+04; 1.28255823563728988e+08; 5.99942172659053981e+01; 1.14452682522800109e-01; 
61;1.18478450964134281e+04; 1.38929718380699366e+08; 6.09918429935335809e+01; 1.19307769673385550e-01; 1.13854792059198753e+04; 1.28243830371823594e+08; 6.09918501644999225e+01; 1.19137288573889763e-01; 
62;1.18483257182623365e+04; 1.38917475009450465e+08; 6.19916232615886358e+01; 1.22368145012701712e-01; 1.13859544387658407e+04; 1.28231945236936480e+08; 6.19915790427655367e+01; 1.22233846299696594e-01; 
63;1.18488074943353568e+04; 1.38905259389262736e+08; 6.29924801227033413e+01; 1.24630990805940534e-01; 1.13864308037193023e+04; 1.28220086296185344e+08; 6.29923776716328305e+01; 1.24557278718113659e-01; 
64;1.18492909570436968e+04; 1.38893084065809280e+08; 6.39954165910501871e+01; 1.25362098754540963e-01; 1.13869088628010668e+04; 1.28208266273688599e+08; 6.39952498322161460e+01; 1.25256862673910369e-01; 
65;1.18497736627809791e+04; 1.38880891425102621e+08; 6.49964156875866905e+01; 1.27606368960481747e-01; 1.13873862066762231e+04; 1.28196430590651840e+08; 6.49961770015475935e+01; 1.27476524019742299e-01; 
66;1.18502531835571335e+04; 1.38868624238879651e+08; 6.59964795492043663e+01; 1.30575349529651080e-01; 1.13878602959136588e+04; 1.28184521740430534e+08; 6.59961383748784129e+01; 1.30400881658942508e-01; 
67;1.18507426331677434e+04; 1.38856591601606548e+08; 6.69996234285438135e+01; 1.31313580163057386e-01; 1.13883444071558915e+04; 1.28172840378218517e+08; 6.69992438523605074e+01; 1.31089528076695438e-01; 
68;1.18512267945032472e+04; 1.38844434886606038e+08; 6.80018290491822910e+01; 1.32794303091034849e-01; 1.13888231648047422e+04; 1.28161038361868307e+08; 6.80013668132390450e+01; 1.32565231519527649e-01; 
69;1.18517092946290140e+04; 1.38832239520010442e+08; 6.90030947233138079e+01; 1.34992919159373448e-01; 1.13893002677254026e+04; 1.28149199387032285e+08; 6.90025361897737639e+01; 1.34708820302135518e-01; 
70;1.18521901799063216e+04; 1.38820006664671987e+08; 7.00044230858459855e+01; 1.39194887889329738e-01; 1.13897757514572058e+04; 1.28137324330521911e+08; 7.00037529699844470e+01; 1.38967355118909175e-01; 
71;1.18526684806176054e+04; 1.38807713437189668e+08; 7.10048080290867176e+01; 1.42064207568581263e-01; 1.13902486268038101e+04; 1.28125390764175355e+08; 7.10040061124550732e+01; 1.41783513065216221e-01; 
72;1.18531524848855825e+04; 1.38795555147366315e+08; 7.20032438824300129e+01; 1.48299593390122914e-01; 1.13907273083018099e+04; 1.28113589194424063e+08; 7.20023712818020130e+01; 1.48001401071787081e-01; 
73;1.18536301003043427e+04; 1.38783246871550590e+08; 7.30067600539977235e+01; 1.53082810389455815e-01; 1.13911994351684189e+04; 1.28101639806061208e+08; 7.30057386819255925e+01; 1.52777443210928759e-01; 
74;1.18541119921555019e+04; 1.38771039882620454e+08; 7.40083243645558184e+01; 1.55197875827266990e-01; 1.13916759343136564e+04; 1.28089789930197209e+08; 7.40072058116222422e+01; 1.54922126321056813e-01; 
75;1.18545967740214001e+04; 1.38758901515919894e+08; 7.50089400032487816e+01; 1.57962839275434641e-01; 1.13921553830500434e+04; 1.28078007363396764e+08; 7.50077604229944654e+01; 1.57634815156679542e-01; 
76;1.18550751422052290e+04; 1.38746612576563030e+08; 7.60096101394784824e+01; 1.62716835542880633e-01; 1.13926282918516245e+04; 1.28066077308901384e+08; 7.60083157846496249e+01; 1.62481164799797323e-01; 
77;1.18555578708614430e+04; 1.38734426888460875e+08; 7.70123436413971376e+01; 1.64134963086679658e-01; 1.13931056047172115e+04; 1.28054247470537841e+08; 7.70109724603646697e+01; 1.63880074891315314e-01; 
78;1.18560431302987636e+04; 1.38722301380432338e+08; 7.80141257640356116e+01; 1.68215131325319178e-01; 1.13935855233036673e+04; 1.28042477179373115e+08; 7.80127157818327106e+01; 1.68066061354349428e-01; 
79;1.18565278712230302e+04; 1.38710164176518679e+08; 7.90179699838178777e+01; 1.69017437821593147e-01; 1.13940648519491588e+04; 1.28030694066367134e+08; 7.90165143862003418e+01; 1.68840092922819623e-01; 
80;1.18570102771942475e+04; 1.38697972497137696e+08; 8.00218663303694342e+01; 1.69849885208306711e-01; 1.13945418214630809e+04; 1.28018858101286069e+08; 8.00203511737084625e+01; 1.69721470906134847e-01; 
81;1.18574931516848119e+04; 1.38685792408532023e+08; 8.10197849368509537e+01; 1.74340976323461544e-01; 1.13950193690441993e+04; 1.28007035784439132e+08; 8.10182537681053248e+01; 1.74303278971191106e-01; 
82;1.18579773392755542e+04; 1.38673643757266790e+08; 8.20227796041578898e+01; 1.75770963267070285e-01; 1.13954981702538080e+04; 1.27995242355173379e+08; 8.20212298781750064e+01; 1.75690630070153259e-01; 
83;1.18584545526553993e+04; 1.38661331385115474e+08; 8.30208002074208906e+01; 1.80136317921809841e-01; 1.13959699381182563e+04; 1.27983290328928858e+08; 8.30191943680868860e+01; 1.80069311555304701e-01; 
84;1.18589342855803516e+04; 1.38649078907679111e+08; 8.40218872663052707e+01; 1.84710673898843131e-01; 1.13964442116156279e+04; 1.27971395564049944e+08; 8.40202447164856068e+01; 1.84612947270221595e-01; 
85;1.18594232044549390e+04; 1.38637043291131437e+08; 8.50230262199459332e+01; 1.87238167753231655e-01; 1.13969278516781997e+04; 1.27959713260801449e+08; 8.50214540067834861e+01; 1.87170883526943804e-01; 
86;1.18599096470278892e+04; 1.38624949875163764e+08; 8.60242169044476697e+01; 1.93780390125206592e-01; 1.13974089722901190e+04; 1.27947974483021185e+08; 8.60226986011107329e+01; 1.93710255614249510e-01; 
87;1.18603913055920166e+04; 1.38612744376122564e+08; 8.70214383567051755e+01; 1.98427940856399365e-01; 1.13978852565927118e+04; 1.27936126876305416e+08; 8.70199528655053456e+01; 1.98473162755597093e-01; 
88;1.18608770679482604e+04; 1.38600636028376698e+08; 8.80257492653053077e+01; 1.99237040339936666e-01; 1.13983656324659114e+04; 1.27924372359419838e+08; 8.80243120001987904e+01; 1.99205381579091428e-01; 
89;1.18613552750439230e+04; 1.38588350314582020e+08; 8.90281026119592411e+01; 2.07192169883680166e-01; 1.13988383498180283e+04; 1.27912445140471414e+08; 8.90266477134179581e+01; 2.07056127082416191e-01; 
90;1.18618309873990383e+04; 1.38576006402123570e+08; 9.00254825635939113e+01; 2.17699420242958325e-01; 1.13993086175200315e+04; 1.27900463061686411e+08; 9.00240147359583460e+01; 2.17465322499511088e-01; 
91;1.18623163670231643e+04; 1.38563890642299294e+08; 9.10269387207987251e+01; 2.22053434066125377e-01; 1.13997886680651700e+04; 1.27888702818478107e+08; 9.10255521258851559e+01; 2.21809453369476745e-01; 
