name=HyperMinHash;numRegisters=4096;base=1.00067713069306641e+00;bucketBits=12;bucketSize=6;subBucketSize=10;registerStateType=registers;numExamples=1000;
trueDifference1;trueDifference2;trueIntersection;true1;true2;trueUnion;trueJaccard;trueCosine;trueInclusionCoefficient1;trueInclusionCoefficient2;trueAlpha;trueBeta;originalMeanDifference1;originalMeanDifference2;originalMeanIntersection;originalMean1;originalMean2;originalMeanUnion;originalMeanJaccard;originalMeanCosine;originalMeanInclusionCoefficient1;originalMeanInclusionCoefficient2;originalMeanAlpha;originalMeanBeta;originalMSEDifference1;originalMSEDifference2;originalMSEIntersection;originalMSE1;originalMSE2;originalMSEUnion;originalMSEJaccard;originalMSECosine;originalMSEInclusionCoefficient1;originalMSEInclusionCoefficient2;originalMSEAlpha;originalMSEBeta;originalKnownCardMeanDifference1;originalKnownCardMeanDifference2;originalKnownCardMeanIntersection;originalKnownCardMean1;originalKnownCardMean2;originalKnownCardMeanUnion;originalKnownCardMeanJaccard;originalKnownCardMeanCosine;originalKnownCardMeanInclusionCoefficient1;originalKnownCardMeanInclusionCoefficient2;originalKnownCardMeanAlpha;originalKnownCardMeanBeta;originalKnownCardMSEDifference1;originalKnownCardMSEDifference2;originalKnownCardMSEIntersection;originalKnownCardMSE1;originalKnownCardMSE2;originalKnownCardMSEUnion;originalKnownCardMSEJaccard;originalKnownCardMSECosine;originalKnownCardMSEInclusionCoefficient1;originalKnownCardMSEInclusionCoefficient2;originalKnownCardMSEAlpha;originalKnownCardMSEBeta;newMeanDifference1;newMeanDifference2;newMeanIntersection;newMean1;newMean2;newMeanUnion;newMeanJaccard;newMeanCosine;newMeanInclusionCoefficient1;newMeanInclusionCoefficient2;newMeanAlpha;newMeanBeta;newMSEDifference1;newMSEDifference2;newMSEIntersection;newMSE1;newMSE2;newMSEUnion;newMSEJaccard;newMSECosine;newMSEInclusionCoefficient1;newMSEInclusionCoefficient2;newMSEAlpha;newMSEBeta;newKnownCardMeanDifference1;newKnownCardMeanDifference2;newKnownCardMeanIntersection;newKnownCardMean1;newKnownCardMean2;newKnownCardMeanUnion;newKnownCardMeanJaccard;newKnownCardMeanCosine;newKnownCardMeanInclusionCoefficient1;newKnownCardMeanInclusionCoefficient2;newKnownCardMeanAlpha;newKnownCardMeanBeta;newKnownCardMSEDifference1;newKnownCardMSEDifference2;newKnownCardMSEIntersection;newKnownCardMSE1;newKnownCardMSE2;newKnownCardMSEUnion;newKnownCardMSEJaccard;newKnownCardMSECosine;newKnownCardMSEInclusionCoefficient1;newKnownCardMSEInclusionCoefficient2;newKnownCardMSEAlpha;newKnownCardMSEBeta;inclExclMeanDifference1;inclExclMeanDifference2;inclExclMeanIntersection;inclExclMean1;inclExclMean2;inclExclMeanUnion;inclExclMeanJaccard;inclExclMeanCosine;inclExclMeanInclusionCoefficient1;inclExclMeanInclusionCoefficient2;inclExclMeanAlpha;inclExclMeanBeta;inclExclMSEDifference1;inclExclMSEDifference2;inclExclMSEIntersection;inclExclMSE1;inclExclMSE2;inclExclMSEUnion;inclExclMSEJaccard;inclExclMSECosine;inclExclMSEInclusionCoefficient1;inclExclMSEInclusionCoefficient2;inclExclMSEAlpha;inclExclMSEBeta;
987592;2408;10000;997592;12408;1000000;0.01;0.089881979554935099;0.010024138124604046;0.80593165699548674;0.98759200000000003;0.002408;987958.02170189866;2432.8378428126816;9978.8310717488839;997936.85277364706;12411.668914561555;1000369.6906164591;0.0099774225135254285;0.089654092837660723;0.0099996048612727012;0.80390755390645263;0.98758987041771373;0.0024327070687598555;247056265.12962499;2162819.7125138789;2205788.1753508206;249521101.29129547;31095.882995033899;247056303.01376864;2.225471587273975e-06;0.00017477971559217031;2.1945402384472643e-06;0.014068929909635243;6.868893430151882e-08;2.1633781574098815e-06;987613.18258961441;2429.1825896207924;9978.8174103792535;997592;12408;1000021.1825896144;0.0099808213713382735;0.089691586246213775;0.010002904404184415;0.80422448504023258;0.98759223561230047;0.00242694301636039;2194615.4760479196;2194615.4760478907;2194615.4760478884;4.8518047218726321e-21;1.0885696861197845e-24;2194615.4760479196;2.2371744182027895e-06;0.00017729794215262375;2.2052230433180769e-06;0.014254594512243833;3.376452672549805e-10;2.1825440235075451e-06;987934.88176999113;2409.6979109065978;10001.971003654964;997936.85277364694;12411.668914561558;1000346.5506845553;0.010000861518990706;0.08987381058490139;0.010024567788655665;0.80584097233601515;0.98758957117356139;0.0024095673074477526;248828810.59089828;463974.84964364738;486270.72061059519;249521101.29129553;31095.88299503391;248849521.06691185;5.0776416459836129e-07;3.797249093345383e-05;5.0135483055070845e-07;0.003011760730707923;6.8712551641330996e-08;4.6512297773697851e-07;987593.12137530802;2409.1213753075299;9998.8786246924756;997592;12408;1000001.121375308;0.0099993356310469819;0.089871900411688757;0.01002301404250683;0.80584128180951697;0.98759200816187009;0.0024086562070817371;463680.05888182652;463680.05888183182;463680.05888183176;8.8904578143811367e-21;1.5584082740499041e-24;463680.05888182571;4.7280528730152008e-07;3.7459646646163904e-05;4.6592123391687389e-07;0.0030117217776466868;7.1358078427602192e-11;4.6125967903373398e-07;987918.27637270931;2393.0925136244828;10018.57640093708;997936.85277364694;12411.668914561555;1000329.9452872721;0.010018818068189763;0.090023463404646925;0.010041568595332218;0.80715767572366026;0.98758934305971935;0.0023918388720902822;250369122.80809239;1280951.6128190139;1310102.1090380426;249521101.29129556;31095.882995033851;250382978.65885392;1.3499689838181553e-06;0.0001043489768095986;1.3327489624400043e-06;0.0083130131984191641;6.9023606586004971e-08;1.2717650786195646e-06;
987992;2008;10000;997992;12008;1000000;0.01;0.091348439012017793;0.010020120401766747;0.83277814790139904;0.98799199999999998;0.0020079999999999998;988379.35271359794;2066.5296633231528;9945.6860848136675;998325.03879841138;12012.215748136827;1000391.5684617333;0.0099440684505223177;0.090815429153735375;0.0099626666055683856;0.82792901755812254;0.9879895023098233;0.0020664292396547022;247838271.48535034;2014835.6913912746;2043782.3172821593;250134484.15570599;29293.601543753703;247788524.74711773;2.0638567663523559e-06;0.00016764950301601729;2.0345288231338141e-06;0.013974232425602228;6.5262936069242415e-08;2.0159290421997614e-06;988044.7105702617;2060.7105702661465;9947.2894297338025;997992;12008;1000052.7105702616;0.0099488196795723873;0.090866936180693095;0.0099673037757154748;0.828388526793291;0.98799260848841286;0.0020585718320240117;2038216.0123002636;2038216.0123002336;2038216.0123002336;8.646512325571898e-21;1.4326768209418439e-24;2038216.0123002753;2.0766847179120998e-06;0.00017007969560340857;2.0464262086326843e-06;0.014135424348320871;2.9354127610299168e-10;2.0275983976185169e-06;988322.66265826277;2009.8396079881395;10002.376140148686;998325.03879841138;12012.215748136827;1000334.8784063986;0.010001233362655813;0.091343025306475104;0.010020989454441718;0.83270191984036213;0.98798881182764686;0.0020099548096978843;249208434.03656709;404408.37380591489;418542.7987592374;250134484.15570551;29293.601543753699;249173499.49927166;4.3710044995735216e-07;3.3738325871376773e-05;4.3111396808755652e-07;0.0027887808162049533;6.5299153378220984e-08;4.0602965986543455e-07;987992.90559993952;2008.9055999409816;9999.0944000589952;997992;12008;1000000.9055999394;0.0099994914342267753;0.091340166497919886;0.010019212979722292;0.83270273151723984;0.98799200604639281;0.0020085025193793508;402090.83331041771;402090.83331041253;402090.83331041265;8.2941466195141088e-21;1.8297235149672974e-24;402090.83331041766;4.1012975336485826e-07;3.3552619605405205e-05;4.037105069196e-07;0.0027885781100297786;5.7972214141263662e-11;4.0043557096829575e-07;988341.23350565729;2028.410455381857;9983.8052927549652;998325.03879841138;12012.215748136823;1000353.4492537916;0.0099836432508317169;0.091177959973370887;0.010002762064391688;0.83120716843322129;0.98798902381540388;0.0020273329337644943;250716159.29240927;1183805.1067821763;1183034.0422632804;250134484.15570545;29293.601543753699;250696130.24458608;1.2235021962236154e-06;9.829969583985003e-05;1.2072160641803197e-06;0.0081614916628813747;6.5341641978867179e-08;1.17949811472622e-06;
988326;1674;10000;998326;11674;1000000;0.01;0.092630490679101202;0.010016768069748759;0.85660442007880766;0.98832600000000004;0.0016739999999999999;988725.85820093425;1774.9756849128512;9903.9187137305107;998629.77691466559;11678.894398643353;1000404.7525995771;0.0099021325921620895;0.09170199941129438;0.0099179003518583969;0.847979761443586;0.98832297187801799;0.0017748955298214587;248204806.68916124;1864255.8873969109;1892415.8755611251;250420922.62876871;26475.702813284868;248252526.35874251;1.9123539974852076e-06;0.00015960290619010918;1.8849682399620916e-06;0.013674003466954805;5.9410880346117134e-08;1.865728878950236e-06;988421.81093694665;1769.8109369494384;9904.1890630505295;998326;11674;1000095.8109369468;0.0099051273184155748;0.091742989268895611;0.0099207964763519084;0.84839721287053071;0.98832709657789797;0.0017677761036785503;1879265.2509143571;1879265.2509144018;1879265.2509144032;6.4645554534448199e-21;1.8495758496685701e-24;1879265.2509143515;1.9136278619089489e-06;0.00016124862223700374;1.8855728649707616e-06;0.01378950591428655;2.5565489700700526e-10;1.8696465036179847e-06;988636.88075894129;1685.9982429195427;9992.8961557238181;998629.77691466571;11678.894398643353;1000315.7751575839;0.0099918683081798264;0.092534935719733244;0.010008406372492982;0.85564601689646436;0.98832192435768185;0.0016862073341387034;249386134.31809628;353332.98260738875;369647.26409396779;250420922.62876865;26475.702813284835;249445699.69435579;3.870101984544903e-07;3.0470422595546001e-05;3.8156612882533983e-07;0.0025824853677621088;5.9457394780498682e-08;3.5490922860462816e-07;988337.17749498307;1685.1774949829658;9988.8225050170386;998326;11674;1000011.177494983;0.0099890661248282792;0.092526952994617703;0.010005571832264245;0.85564695091802578;0.98832612637827577;0.0016848074968957127;351922.26302448567;351922.26302448672;351922.26302448672;8.3348042009823152e-21;1.6179652781537221e-24;351922.26302448515;3.5890186999130386e-07;3.0196365318634627e-05;3.5310346392835586e-07;0.0025823039749092976;4.7948204786851561e-11;3.506531440767279e-07;988661.77592375374;1710.8934077312581;9968.0009909121036;998629.77691466571;11678.894398643353;1000340.6703223976;0.0099676415916996955;0.092307648972829781;0.0099837583704667273;0.85355030632707474;0.98832220590970987;0.0017101524985888208;250560139.66044176;974941.22331960709;981366.75039802003;250420922.62876871;26475.702813284832;250629593.79110941;1.0168240466453071e-06;8.3539858625651225e-05;1.0029369387063409e-06;0.0071174007797317265;5.9508010150924816e-08;9.7324746768608544e-07;
988605;1395;10000;998605;11395;1000000;0.01;0.093744536713406448;0.010013969487434972;0.87757788503729706;0.98860499999999996;0.001395;989061.70871133439;1546.73631151889;9852.6624504761421;998914.37116181082;11399.398761995028;1000461.1074733294;0.0098503904032931962;0.092325886558395576;0.0098639704662792649;0.8642562570627601;0.98860306967462319;0.0015465399220856164;248303354.82451397;1711239.088718825;1743166.1197087567;250190458.48745787;25323.98556741955;248362851.6471698;1.7648541292304008e-06;0.00015047881292740034;1.7396415918831168e-06;0.01317850417724766;5.6612193671241129e-08;1.7126239498850612e-06;988754.70586326416;1544.7058632657283;9850.2941367342828;998605;11395;1000149.7058632642;0.0098505361436986918;0.092341126033893675;0.0098640544927516959;0.8644400295510547;0.98860668627786652;0.0015427775784373928;1723879.7280337496;1723879.7280338926;1723879.7280338909;7.0337615939997102e-21;1.5286297719979952e-24;1723879.7280337403;1.7543916151483657e-06;0.00015149520839437581;1.7286994353662507e-06;0.013276338093783702;2.2331220225485605e-10;1.715028209618707e-06;988907.18225029635;1392.2098504813132;10007.188911513687;998914.37116181094;11399.398761995029;1000306.5810122918;0.010006711372133603;0.093785744046495367;0.010020378747729519;0.87788370352022982;0.98860129495709581;0.0013919936707707337;250107259.46147171;290907.9269194958;306369.39909760671;250190458.48745802;25323.985567419531;250183221.8429395;3.3285747949424716e-07;2.6170657133617586e-05;3.2819554729714348e-07;0.0022358828391729254;5.6702550572538544e-08;2.907101009515875e-07;988601.50823806936;1391.5082380695344;10003.491761930476;998605;11395;999996.50823806936;0.010003819867829307;0.093777270073854904;0.010017466127177865;0.87788431434229663;0.98860495690356875;0.0013912232286003041;290319.40080361778;290319.40080361877;290319.4008036186;9.2157184661267884e-21;1.6345088904047827e-24;290319.40080361831;2.9608576336337897e-07;2.5513379738989495e-05;2.9113108999632935e-07;0.0022358743812420831;3.7688030028276253e-11;2.8944246669335658e-07;988914.60730297328;1399.6349031599445;9999.7638588350928;998914.37116181094;11399.398761995029;1000314.0060649705;0.010000079577434333;0.093720283054027298;0.010013298317561597;0.87727837257970964;0.98860137182593022;0.0013985485966349297;251316062.68727714;797937.48432095407;801417.58595292491;250190458.48745817;25323.985567419528;251404006.43929136;8.4469798732550633e-07;7.0414700170040646e-05;8.3254229256034953e-07;0.0061175170242173523;5.6718423446081476e-08;7.9512254915069645e-07;
988636;10364;1000;989636;11364;1000000;0.001;0.0094296732652619994;0.0010104725373773792;0.087997184090109121;0.98863599999999996;0.010364;988893.20497037121;10390.353215834451;975.25795845301445;989868.46292882506;11365.611174287467;1000258.8161446585;0.0009753487370387046;0.0091956638680663113;0.00098537546975622646;0.085824600101041912;0.98863465543707496;0.010389995825885396;242253332.27028617;240129.06254702029;213908.95161433492;242228324.03828207;26385.768795856889;242386601.66434103;2.1387062182624461e-07;1.8986439007981298e-05;2.1789935786947528e-07;0.0016566805121658273;5.5967717028861411e-08;2.6220377606354154e-07;988660.83843980567;10388.838439796167;975.16156020377525;989636;11364;1000024.8384398059;0.00097535035978072923;0.0091954548935647539;0.00098537397609199206;0.085811471330849751;0.98863627983867353;0.01038836980154649;213405.18919507536;213405.18919509675;213405.18919509673;4.5672016515951877e-21;6.8821426964411899e-25;213405.18919505982;2.1387123285706506e-07;1.89757200823189e-05;2.178983818449113e-07;0.0016525040231772027;2.7564280965152085e-11;2.0904278776702941e-07;988892.001596038;10389.149841499673;976.46133278783395;989868.46292882494;11365.611174287467;1000257.6127703256;0.00097649344065838808;0.0092064446814899507;0.00098654267143833936;0.085924210719293723;0.98863464215955654;0.010388864399785704;242142963.54290953;227535.57973333591;202998.50952525687;242228324.03828228;26385.768795856879;242274549.89624014;2.0257923927228866e-07;1.7989416787181055e-05;2.0641309149767616e-07;0.0015701135939280944;5.5973216036675604e-08;2.5061096875267619e-07;988659.56195492856;10387.561954929388;976.43804507061566;989636;11364;1000023.5619549286;0.00097661744810090311;0.0092074917287870914;0.00098666382899431247;0.085923798404665533;0.98863626545386674;0.010387117098033196;202751.76460562399;202751.76460562952;202751.76460562961;7.1963919198725361e-21;1.4161332086907834e-24;202751.76460562457;2.0317854880845758e-07;1.8028431013621201e-05;2.0702065207691643e-07;0.0015700091829105975;2.6186180023442668e-11;1.9859150615999025e-07;988313.48967117304;9810.6379166371898;1554.9732576503011;989868.46292882494;11365.611174287467;999679.10084546206;0.0015578169212589858;0.014656373606788614;0.0015706424650652607;0.13678151985936787;0.98862803795175591;0.0098141451269843291;243572527.6805799;2906964.6418310716;2898663.4371727859;242228324.0382821;26385.768795856897;243687878.16836041;2.9174364763236902e-06;0.00025731095453153017;2.9563072084791139e-06;0.022411712049522109;5.6510068922725244e-08;2.8949925250346472e-06;
988837;1163;10000;998837;11163;1000000;0.01;0.094702670736891439;0.010011643541438693;0.89581653677326889;0.98883699999999997;0.001163;989340.31226670614;1363.1097979578815;9805.1575730390068;999145.46983974299;11168.267370996888;1000508.5796377005;0.009802385002324757;0.092817840832065485;0.0098142217107914983;0.87791674754836213;0.98883469972722293;0.001362915270452096;248811590.32294115;1594180.539365161;1617494.2428749041;250619335.80814874;23587.704369750256;248919055.99102622;1.6385411039994879e-06;0.00014276841487111884;1.615138064263393e-06;0.012782267450309035;5.3096613006235997e-08;1.5956620953217023e-06;989035.5045955414;1361.5045955428652;9801.4954044571386;998837;11163;1000198.5045955413;0.0098011199132221217;0.092822779201746364;0.0098129078162474855;0.87803416684199165;0.98883919811723719;0.0013596819695417014;1595909.0828534663;1595909.0828535133;1595909.082853514;1.3295029140103498e-20;1.4128244862405712e-24;1595909.0828534663;1.6233220837705827e-06;0.0001431306356899906;1.5996276531680087e-06;0.012806967191676472;1.9830049521907693e-10;1.5876369299665307e-06;989140.20891023171;1163.0064414845554;10005.260929512326;999145.46983974299;11168.267370996889;1000308.4762812298;0.01000453047443375;0.094720275130239909;0.01001593908668196;0.89586121371224647;0.98883245147604615;0.0011630180495200376;250114436.31360349;248106.46423805587;267814.48969524651;250619335.80814871;23587.704369750256;250225507.65974161;2.8952063249831841e-07;2.2920616109736895e-05;2.8541286086313352e-07;0.0019895771292046441;5.3271154425380407e-08;2.4831987694547466e-07;988836.49341548479;1162.4934154850864;10000.506584514922;998837;11163;999999.49341548479;0.010000762022946858;0.094707468227543001;0.010012150715797384;0.89586191745184152;0.98883699157775973;0.0011622463992929071;247922.13563935625;247922.13563935959;247922.13563935948;8.6600648527279668e-21;1.8231060700668731e-24;247922.13563935569;2.5284744021090593e-07;2.2235134355043262e-05;2.4849981008447648e-07;0.0019895435719599003;3.0887137623491443e-11;2.472891471998684e-07;989147.91461783345;1170.7121490857655;9997.5552219111141;999145.46983974299;11168.267370996889;1000316.18198883;0.0099974424729499314;0.094650596274130375;0.01000847942055552;0.89521058412023169;0.98883253181996311;0.0011700257070880896;251040004.28327507;683518.51426016435;693508.11075952556;250619335.80814883;23587.704369750245;251160794.05837065;7.2873867234119736e-07;6.1661327946833512e-05;7.1813952222280594e-07;0.0054596313111960866;5.3281495787914052e-08;6.8184775264422402e-07;
989031;969;10000;999031;10969;1000000;0.01;0.095527189250754527;0.010009699398717356;0.91166013310237948;0.98903099999999999;0.00096900000000000003;989592.66552373732;1217.9001601514551;9754.5436798816572;999347.20920361881;10972.443840033116;1000565.1093637703;0.0097512733206564662;0.093148474663582101;0.0097617557060652345;0.88894307389760385;0.98903099724841215;0.0012177294309324682;249142105.66189715;1477094.2144026551;1509362.1088331966;250674590.4058654;25012.601502074238;249059440.00526777;1.5318997859019222e-06;0.00013516886907542866;1.5102457276247666e-06;0.012278237047570651;5.556693511247014e-08;1.4784444440694946e-06;989280.67282358336;1218.6728235852154;9750.3271764147921;999031;10969;1000249.6728235836;0.0097493312653287052;0.093142134943814583;0.0097597844075056062;0.88889845714420257;0.98903372236173626;0.0012169463729379492;1488412.5346954877;1488412.5346953291;1488412.534695327;1.8797355165467433e-20;9.5291206566108781e-25;1488412.5346954877;1.5133291577473465e-06;0.00013582425064803766;1.4913012762950607e-06;0.012370556746208211;1.7849445339802463e-10;1.4806369442179268e-06;989340.33883724688;965.57347366074941;10006.870366372359;999347.20920361881;10972.44384003312;1000312.7826772792;0.010005908610535618;0.095566864741408894;0.010015385871228341;0.91200501872221373;0.98902822619902253;0.00096586519044172304;249843832.86411038;207068.1664826886;226414.85003758332;250674590.40586573;25012.601502074256;249774088.41835612;2.443077327572811e-07;1.9331417021336891e-05;2.4086892062868952e-07;0.0017161901940469446;5.5561657682585317e-08;2.0752715792028345e-07;989027.21035446331;965.21035446092799;10003.789645539062;999031;10969;999996.21035446331;0.010004036069291213;0.095563390669414994;0.01001349271998476;0.91200561997803642;0.9890309561666919;0.00096500776401972751;206482.81547165441;206482.8154716492;206482.81547164908;6.681395887941921e-21;1.5749518863009646e-24;206482.81547165441;2.1059214962530425e-07;1.8842473460406941e-05;2.0688356155835351e-07;0.0017161286446917489;2.483896543245802e-11;2.0604276029521268e-07;989345.00121562334;970.23585203700907;10002.207987996118;999347.20920361881;10972.443840033118;1000317.4450556559;0.01000171750966692;0.095524132973733633;0.010010887801074515;0.91159942129904137;0.98902827203570109;0.0009700104546331717;250493934.89088041;552128.83164211398;566730.25907151261;250674590.40586573;25012.601502074212;250428935.7012521;5.9461519158164052e-07;5.0742141832341969e-05;5.8570343064897262e-07;0.0045804210036763026;5.5599579596722664e-08;5.5089669286993053e-07;
990348;8652;1000;991348;9652;1000000;0.001;0.010222998004062437;0.0010087275104201552;0.10360547036883548;0.99034800000000001;0.008652;990652.11066275218;8670.6233543421513;976.1442141709889;991628.25487692188;9646.767568513138;1000298.8782312664;0.00097620075504717223;0.0099826043759102794;0.00098452423803623902;0.10123019349243796;0.99035375420945404;0.0086700450354987892;243551966.52835891;234415.65361372189;212768.43871345656;243521361.56770629;17848.179840974419;243501429.60591227;2.1274132526008059e-07;2.2225480914488352e-05;2.1599660141471123e-07;0.0022902921110376884;4.0806056434367687e-08;2.5057533241956238e-07;990371.99093500595;8675.990935004198;976.00906499578048;991347.99999999988;9652;1000023.9909350062;0.00097619758234570903;0.0099777387233986794;0.00098452719428069159;0.10111987826313462;0.99034822951142065;0.0086755729062304773;212277.23781326678;212277.23781327889;212277.23781328095;1.3796472644878044e-20;1.7635490659630551e-24;212277.23781326678;2.1273971612571217e-07;2.2185027933926336e-05;2.1599871046116646e-07;0.0022786037165605168;1.977948806310715e-11;2.0865687075854134e-07;990644.78029736946;8663.2929889577954;983.47457955534026;991628.25487692188;9646.767568513138;1000291.5478658804;0.00098350928141070857;0.010057107190801081;0.00099189560944353472;0.10198335887703938;0.99035368331425433;0.0086628074043362847;243494610.53273323;227449.2627216558;207065.98757301559;243521361.56770629;17848.179840974437;243442809.6705353;2.0678790905330889e-07;2.161682511681316e-05;2.0995274015715689e-07;0.0022291359699186056;4.0814898558195611e-08;2.4390007159928788e-07;990363.66824691102;8667.6682469118987;984.33175308811167;991348;9652;1000015.6682469109;0.00098452396086783772;0.01006282154715505;0.00099292251872007582;0.10198215427767444;0.99034814922550307;0.0086673268136279683;207648.95160195002;207648.95160195703;207648.95160195706;6.383240290508407e-21;1.1911400820763598e-24;207648.95160195118;2.0810347717909199e-07;2.1701327185121963e-05;2.1128928488361035e-07;0.0022289232596680794;1.9348433464865785e-11;2.0410960930539919e-07;990126.68446530774;8145.1971568983745;1501.5704116147542;991628.25487692188;9646.7675685131398;999773.45203382079;0.0015039345526820964;0.015346607168104678;0.001514035063789002;0.15557557575454428;0.99034865917566661;0.0081474062716512842;244526626.41206732;2494496.4603851284;2492188.3131376291;243521361.56770653;17848.17984097443;244456750.42196801;2.5071799412265545e-06;0.00026012399124494958;2.5333266033550474e-06;0.026729681329557581;4.1197648418506753e-08;2.4882379548291779e-06;
991780;7220;1000;992780;8220;1000000;0.001;0.011069744102261787;0.0010072725075041802;0.12165450121654502;0.99177999999999999;0.0072199999999999999;992159.71952338167;7246.1366441827749;975.66547134739312;993135.38499472942;8221.8021155301758;1000381.5216389127;0.00097564728630687204;0.010798619760264281;0.00098255195114635104;0.11869326267721014;0.99177929937772624;0.0072450533359659803;243812265.86071813;228649.57870597413;215834.04255698505;243763032.36552271;12111.362032536004;243736152.15775374;2.1579490290591918e-07;2.6402209325096203e-05;2.1845909713631639e-07;0.0031947488860368856;2.9091506929607931e-08;2.3991894749298142e-07;991804.54247571342;7244.5424757112614;975.45752428873413;992780;8220;1000024.5424757134;0.00097564853648733391;0.010798065176502092;0.00098255154645412882;0.11866879857527129;0.99178019996906697;0.0072441514944515664;215315.27663076451;215315.27663077522;215315.27663077493;1.6154612370034015e-20;3.3087224502121108e-27;215315.27663076451;2.1579448178778546e-07;2.6384569172242557e-05;2.1845842844923867e-07;0.0031866268348928117;1.4551769771839374e-11;2.1226491639413453e-07;992162.9270489664;7249.3441697681956;972.45794576198034;993135.38499472931;8221.8021155301758;1000384.7291644975;0.00097250452402655545;0.010764044319599989;0.0009794130322906987;0.11831244748377237;0.99177932506269273;0.0072481704132812807;243973122.86143211;206319.21111624994;192246.04733269752;243763032.36552259;12111.362032535997;243898266.78610268;1.9248989017319851e-07;2.3555627719002127e-05;1.9489248602419961e-07;0.002850817843610558;2.9092068328426922e-08;2.1675185207267278e-07;991807.4750843799;7247.475084380224;972.52491561977035;992780;8220;1000027.47508438;0.00097269026018286344;0.010765601948984618;0.0009795976103666186;0.11831203353038598;0.99178022426179846;0.0072470854780176475;192617.82972578635;192617.82972578405;192617.82972578384;6.9524464310632973e-21;4.996170899820287e-25;192617.82972578547;1.9302178829045561e-07;2.3603241403637986e-05;1.9542964638480221e-07;0.0028507087592096973;1.3016128127570527e-11;1.8986469632717987e-07;991753.69233470992;6840.1094555105556;1381.6926600196218;993135.38499472942;8221.8021155301758;999975.49445024028;0.0013839541548036323;0.015291911707972663;0.0013916664086493519;0.16804868980441065;0.9917759411721393;0.0068401046730573421;245623837.40578499;1963647.5458969739;1957291.6385510857;243763032.36552247;12111.362032536017;245541264.07401806;1.9670139087369441e-06;0.00023937223505677088;1.9834476181842374e-06;0.028907282381052616;2.9321964840945247e-08;1.9520132397906294e-06;
992976;6024;1000;993976;7024;1000000;0.001;0.011967950917366001;0.0010060605085032235;0.14236902050113895;0.99297599999999997;0.0060239999999999998;993345.24158155848;6046.8309659971619;976.44970412334101;994321.69128568133;7023.2806701204909;1000368.5222516789;0.00097642044694460414;0.011686456050143229;0.00098214354539784819;0.13907135707921511;0.99297756165770934;0.0060460178953457037;243950731.20760259;226442.76981713026;216107.68231697561;243952937.13412347;8775.1039631395415;243873275.84025642;2.1601534247021482e-07;3.0909561425481258e-05;2.1815383063893906e-07;0.004385372661873165;2.1300851630126817e-08;2.3418225100461218e-07;992999.77192561713;6047.7719256165892;976.22807438335349;993976;7024;1000023.7719256172;0.00097642007619547493;0.011683449678374697;0.00098214451292924173;0.13898463473567096;0.9929761654599274;0.0060474144638796353;215533.57958693689;215533.57958694134;215533.57958694047;7.9417809134563195e-21;3.6147792768567309e-25;215533.57958693689;2.1601430762847732e-07;3.0871273160415426e-05;2.1815398226793894e-07;0.0043686367612325071;1.0636123422297702e-11;2.1299340629579155e-07;993345.56713075121;6047.1565151910318;976.12415492946309;994321.69128568133;7023.2806701204927;1000368.847800873;0.00097613310937970398;0.011683585486553861;0.00098188013543147254;0.13904020345216189;0.99297756400126291;0.0060463028893565415;244054456.61958042;202088.49967739687;190238.84873122943;243952937.13412359;8775.1039631395506;243978515.81567994;1.9039269821887328e-07;2.7268212872569029e-05;1.9230040300447826e-07;0.0038721394234465453;2.1294573933796851e-08;2.095694661157432e-07;992999.38846328238;6047.3884632808713;976.61153671910552;993976;7024;1000023.3884632824;0.000976779376859571;0.011688038936787637;0.0009825302992417385;0.13903922789281098;0.99297616293871849;0.006047057684422201;191027.05047893975;191027.05047893565;191027.05047893547;8.1179637664852141e-21;4.1689902872672595e-25;191027.05047893926;1.914304785840113e-07;2.7361157679770646e-05;1.9334950898483349e-07;0.0038719154421850434;9.4256636025165331e-12;1.8875337541330018e-07;993000.25164092937;5701.8410253681668;1321.4396447523188;994321.69128568133;7023.2806701204918;1000023.5323110513;0.0013227184902975043;0.01580972131534273;0.0013287040780299482;0.18813375725241768;0.99297513168694918;0.0057021498227536657;244212836.90802857;1700660.5216780228;1696179.804800157;243952937.13412327;8775.1039631395415;244129527.17006034;1.7011523877092799e-06;0.00024243738287668768;1.7124398815470006e-06;0.034345861064705392;2.1388065808885508e-08;1.6985532870285759e-06;
