name=SetSketch1;numRegisters=256;q=62;base=2.00000000000000000e+00;a=3.00000000000000000e+01;seed=1b297f07fc96869e;numExamples=1000;
true cardinality; simple mean; simple mse; simple corrected mean; simple corrected mse; ml mean; ml mse;ml corrected mean; ml corrected mse;
67;6.74120914385194823e+01; 2.10801745752227774e+01; 6.74120914385194823e+01; 2.10801745752227774e+01; 6.74051045745799229e+01; 2.09814943870391630e+01; 6.74051045745799229e+01; 2.09814943870391630e+01; 
68;6.84200246064477540e+01; 2.15437722599140749e+01; 6.84200246064477540e+01; 2.15437722599140749e+01; 6.84133790033769458e+01; 2.14453092328181185e+01; 6.84133790033769458e+01; 2.14453092328181185e+01; 
69;6.94452182872105652e+01; 2.22261005608595568e+01; 6.94452182872105652e+01; 2.22261005608595568e+01; 6.94400175924625529e+01; 2.21178400235047476e+01; 6.94400175924625529e+01; 2.21178400235047476e+01; 
70;7.04698444319192134e+01; 2.31055695343549417e+01; 7.04698444319192134e+01; 2.31055695343549417e+01; 7.04642333191596464e+01; 2.29582300767734537e+01; 7.04642333191596464e+01; 2.29582300767734537e+01; 
71;7.14845815407861096e+01; 2.36781795623776254e+01; 7.14845815407861096e+01; 2.36781795623776254e+01; 7.14770619599842405e+01; 2.35624017416748224e+01; 7.14770619599842405e+01; 2.35624017416748224e+01; 
72;7.24581424765303552e+01; 2.45212097383388965e+01; 7.24581424765303552e+01; 2.45212097383388965e+01; 7.24470283734491005e+01; 2.43630026076673758e+01; 7.24470283734491005e+01; 2.43630026076673758e+01; 
73;7.35152203345764974e+01; 2.54115004928105108e+01; 7.35152203345764974e+01; 2.54115004928105108e+01; 7.35007938686540427e+01; 2.52199082863355137e+01; 7.35007938686540427e+01; 2.52199082863355137e+01; 
74;7.45836360141767187e+01; 2.61817926640366352e+01; 7.45836360141767187e+01; 2.61817926640366352e+01; 7.45684828606427175e+01; 2.59625724300610514e+01; 7.45684828606427175e+01; 2.59625724300610514e+01; 
75;7.55675839211173184e+01; 2.67186759273940737e+01; 7.55675839211173184e+01; 2.67186759273940737e+01; 7.55511216422387264e+01; 2.65097803393594589e+01; 7.55511216422387264e+01; 2.65097803393594589e+01; 
76;7.65342746957478681e+01; 2.71698947399443149e+01; 7.65342746957478681e+01; 2.71698947399443149e+01; 7.65197204247819798e+01; 2.69474402065782890e+01; 7.65197204247819798e+01; 2.69474402065782890e+01; 
77;7.75762114550642679e+01; 2.87384780812376306e+01; 7.75762114550642679e+01; 2.87384780812376306e+01; 7.75592500115621561e+01; 2.84805312987125703e+01; 7.75592500115621561e+01; 2.84805312987125703e+01; 
78;7.85980174420612059e+01; 2.92215318676225380e+01; 7.85980174420612059e+01; 2.92215318676225380e+01; 7.85805058805430150e+01; 2.90059074257568668e+01; 7.85805058805430150e+01; 2.90059074257568668e+01; 
79;7.96187545272886865e+01; 2.95861094064221497e+01; 7.96187545272886865e+01; 2.95861094064221497e+01; 7.96001249267965392e+01; 2.93661160915387285e+01; 7.96001249267965392e+01; 2.93661160915387285e+01; 
80;8.06402806548922229e+01; 3.06024611031289844e+01; 8.06402806548922229e+01; 3.06024611031289844e+01; 8.06160180261585140e+01; 3.02825444333370868e+01; 8.06160180261585140e+01; 3.02825444333370868e+01; 
81;8.16539480004310150e+01; 3.08177706294341682e+01; 8.16539480004310150e+01; 3.08177706294341682e+01; 8.16290108003280181e+01; 3.05016810569878878e+01; 8.16290108003280181e+01; 3.05016810569878878e+01; 
82;8.26751847947261780e+01; 3.18617296908552809e+01; 8.26751847947261780e+01; 3.18617296908552809e+01; 8.26502739374400477e+01; 3.15243325785832944e+01; 8.26502739374400477e+01; 3.15243325785832944e+01; 
83;8.37212040210277308e+01; 3.25519574179399740e+01; 8.37212040210277308e+01; 3.25519574179399740e+01; 8.36925825801970831e+01; 3.22152508316072925e+01; 8.36925825801970831e+01; 3.22152508316072925e+01; 
84;8.47292794763211106e+01; 3.33911867322352833e+01; 8.47292794763211106e+01; 3.33911867322352833e+01; 8.47047032157874895e+01; 3.30168664968661432e+01; 8.47047032157874895e+01; 3.30168664968661432e+01; 
85;8.56970477279575960e+01; 3.39138162304233575e+01; 8.56970477279575960e+01; 3.39138162304233575e+01; 8.56737860677816769e+01; 3.35560293131019307e+01; 8.56737860677816769e+01; 3.35560293131019307e+01; 
86;8.66840506607226757e+01; 3.43728206602843329e+01; 8.66840506607226757e+01; 3.43728206602843329e+01; 8.66613279985907354e+01; 3.40720496432966229e+01; 8.66613279985907354e+01; 3.40720496432966229e+01; 
87;8.76784680755081069e+01; 3.53444283059084157e+01; 8.76784680755081069e+01; 3.53444283059084157e+01; 8.76557712933427382e+01; 3.50347927208772560e+01; 8.76557712933427382e+01; 3.50347927208772560e+01; 
88;8.86960684539734245e+01; 3.57801711104275384e+01; 8.86960684539734245e+01; 3.57801711104275384e+01; 8.86742365167230417e+01; 3.54232832656597267e+01; 8.86742365167230417e+01; 3.54232832656597267e+01; 
