name=GeneralizedHyperLogLog;numRegisters=4096;q=65534;base=1.00099999999999989e+00;a=2.44140625000000000e-04;registerStateType=registers with lower bound;numExamples=10000;
true cardinality; simple mean; simple mse; simple standard deviation; simple kurtosis; ml mean; ml mse; ml standard deviation; ml kurtosis; 
289511; 2.89617294232910092e+05; 1.98944460273249894e+07; 4.45905231673447543e+03; 2.98073376522289468e+00; 2.89617294223337900e+05; 1.98944460835267194e+07; 4.45905232326459645e+03; 2.98073378881056428e+00; 
292406; 2.92507738990797487e+05; 2.03184893795594685e+07; 4.50645520973091789e+03; 2.98251823071921995e+00; 2.92507738982571580e+05; 2.03184894337283708e+07; 4.50645521592676323e+03; 2.98251825729066677e+00; 
295330; 2.95438850260615174e+05; 2.06417691729458161e+07; 4.54201726039322239e+03; 2.98401607063189012e+00; 2.95438850251344847e+05; 2.06417692347806506e+07; 4.54201726742233404e+03; 2.98401610080680335e+00; 
298283; 2.98392662854355294e+05; 2.11212019008593224e+07; 4.59447232652825915e+03; 3.02845444715826995e+00; 2.98392662843675411e+05; 2.11212019364467636e+07; 4.59447233065599539e+03; 3.02845446884766956e+00; 
301265; 3.01369151116905967e+05; 2.15598279092801102e+07; 4.64208794123153257e+03; 3.01156880141612060e+00; 3.01369151105880563e+05; 2.15598279407177009e+07; 4.64208794486507213e+03; 3.01156881208729299e+00; 
304277; 3.04381744156605506e+05; 2.20633247574404888e+07; 4.69599333678163566e+03; 3.00729481765149664e+00; 3.04381744145380682e+05; 2.20633247732793279e+07; 4.69599333871840736e+03; 3.00729482769519718e+00; 
307319; 3.07421475684529403e+05; 2.24718398608479872e+07; 4.73933946820948677e+03; 3.00376677666416514e+00; 3.07421475673935667e+05; 2.24718398785365522e+07; 4.73933947030470517e+03; 3.00376678714179635e+00; 
310392; 3.10487011225801427e+05; 2.30153556905508451e+07; 4.79649127566416973e+03; 3.00193390914378133e+00; 3.10487011219665932e+05; 2.30153557266909070e+07; 4.79649127955304357e+03; 3.00193392431236061e+00; 
313495; 3.13582380326058308e+05; 2.34562022408832759e+07; 4.84237203439605946e+03; 3.00820775564137532e+00; 3.13582380320681201e+05; 2.34562022834433541e+07; 4.84237203888764816e+03; 3.00820777660968908e+00; 
316629; 3.16722622890472005e+05; 2.40073696543787681e+07; 4.89883704656095415e+03; 3.02331069174949096e+00; 3.16722622884995770e+05; 2.40073697112776674e+07; 4.89883705247302714e+03; 3.02331071360762982e+00; 
319795; 3.19896769448897860e+05; 2.46164825731141157e+07; 4.96045618389934043e+03; 3.00192182936511864e+00; 3.19896769443322439e+05; 2.46164825853086002e+07; 4.96045618524291604e+03; 3.00192185832231573e+00; 
322992; 3.23085327936988906e+05; 2.49594935468953289e+07; 4.99507591965053507e+03; 3.01221254788201298e+00; 3.23085327934559376e+05; 2.49594935570603795e+07; 4.99507592071343697e+03; 3.01221257982741131e+00; 
326221; 3.26307018838614575e+05; 2.54060714941359796e+07; 5.03970954059253017e+03; 3.02307820354665946e+00; 3.26307018837156473e+05; 2.54060714938533157e+07; 5.03970954058936150e+03; 3.02307823888952454e+00; 
329483; 3.29573995999098755e+05; 2.58473662350764535e+07; 5.08321610432061243e+03; 3.01469018497025942e+00; 3.29573995994265832e+05; 2.58473662452829704e+07; 5.08321610541107020e+03; 3.01469022326861724e+00; 
332777; 3.32858366927469382e+05; 2.63573937371074297e+07; 5.13330041593335682e+03; 3.03067350971539140e+00; 3.32858366925852897e+05; 2.63573937432131879e+07; 5.13330041655371133e+03; 3.03067354856142401e+00; 
336104; 3.36183654510076449e+05; 2.69021899256592616e+07; 5.18612042712890889e+03; 3.02113580054884956e+00; 3.36183654510187684e+05; 2.69021899298699573e+07; 5.18612042753316564e+03; 3.02113583896195115e+00; 
339465; 3.39549670036130527e+05; 2.74980688776080571e+07; 5.24317650500053696e+03; 3.01456147165798161e+00; 3.39549670035846764e+05; 2.74980688919772208e+07; 5.24317650637539464e+03; 3.01456150938507461e+00; 
342859; 3.42939647296102368e+05; 2.79330539118784852e+07; 5.28455768494487620e+03; 3.00684937511734063e+00; 3.42939647295557137e+05; 2.79330539481953979e+07; 5.28455768838933000e+03; 3.00684941071558542e+00; 
346287; 3.46365988353716966e+05; 2.84961912807136104e+07; 5.33759797293602787e+03; 3.00590742273189226e+00; 3.46365988353397697e+05; 2.84961913025280535e+07; 5.33759797498424996e+03; 3.00590745611432997e+00; 
349749; 3.49831229516179592e+05; 2.90711456819700189e+07; 5.39113939614240189e+03; 3.00120502953895274e+00; 3.49831229517779895e+05; 2.90711457368627638e+07; 5.39113940120903953e+03; 3.00120506249999996e+00; 
353246; 3.53312375804387906e+05; 2.97935759172282964e+07; 5.45794559974907406e+03; 2.99284400763841685e+00; 3.53312375808232988e+05; 2.97935759706148729e+07; 5.45794560459304830e+03; 2.99284404151131156e+00; 
356778; 3.56845237476637529e+05; 3.05327106643801257e+07; 5.52523210246552026e+03; 3.03093810745849934e+00; 3.56845237481261196e+05; 3.05327106989520863e+07; 5.52523210553778790e+03; 3.03093814753530255e+00; 
360345; 3.60425539450787357e+05; 3.11772342541966625e+07; 5.58307689818649033e+03; 3.02510588656942581e+00; 3.60425539454039885e+05; 3.11772343225105777e+07; 5.58307690425752571e+03; 3.02510593013299589e+00; 
363948; 3.64036583313455340e+05; 3.18617323307416067e+07; 5.64392463869946096e+03; 3.01630222679760918e+00; 3.64036583320715756e+05; 3.18617323787447587e+07; 5.64392464283811296e+03; 3.01630226377156596e+00; 
367587; 3.67685005954815715e+05; 3.27384383684352040e+07; 5.72091192042454259e+03; 3.00110011374724417e+00; 3.67685005957775342e+05; 3.27384383937035277e+07; 5.72091192258230603e+03; 3.00110014888978460e+00; 
371262; 3.71356925550779270e+05; 3.33648913894634098e+07; 5.77545500625471686e+03; 2.99192383275842655e+00; 3.71356925553160545e+05; 3.33648913847746886e+07; 5.77545500580969565e+03; 2.99192387165145179e+00; 
374974; 3.75078926488586760e+05; 3.41903072800710052e+07; 5.84630633067273629e+03; 2.99873745799369384e+00; 3.75078926489301433e+05; 3.41903072554961517e+07; 5.84630632855815111e+03; 2.99873749097081133e+00; 
378723; 3.78831320929811918e+05; 3.48186339321257174e+07; 5.89973732536379066e+03; 2.98321671344456929e+00; 3.78831320932793431e+05; 3.48186339253492355e+07; 5.89973732473473865e+03; 2.98321675025707744e+00; 
382510; 3.82635061134100601e+05; 3.52644659009090140e+07; 5.93707214152283177e+03; 2.96777890722028292e+00; 3.82635061135197873e+05; 3.52644659347057343e+07; 5.93707214434594607e+03; 2.96777894267704889e+00; 
386335; 3.86462993752250448e+05; 3.58851787768900320e+07; 5.98905638446280318e+03; 2.98225555363188377e+00; 3.86462993754811236e+05; 3.58851787913578302e+07; 5.98905638561591149e+03; 2.98225558004938129e+00; 
390198; 3.90332295401602227e+05; 3.65686462593772188e+07; 6.04571013235714690e+03; 3.00583083768359627e+00; 3.90332295400856237e+05; 3.65686462691925019e+07; 6.04571013318548466e+03; 3.00583086037934777e+00; 
394099; 3.94230745546743216e+05; 3.72173868774444982e+07; 6.09918273118271918e+03; 3.00007976708894697e+00; 3.94230745542413322e+05; 3.72173868754524663e+07; 6.09918273111296276e+03; 3.00007979038632167e+00; 
398039; 3.98176932261002832e+05; 3.78630053512314782e+07; 6.15174609705297007e+03; 2.98329730535104520e+00; 3.98176932252160157e+05; 3.78630053795774207e+07; 6.15174609955509368e+03; 2.98329732647494383e+00; 
402019; 4.02190247957221582e+05; 3.85741827658662871e+07; 6.20845044298606808e+03; 2.97273142542324997e+00; 4.02190247945075796e+05; 3.85741827854268849e+07; 6.20845044489642351e+03; 2.97273143786483640e+00; 
406039; 4.06203157092816429e+05; 3.93966422281339392e+07; 6.27452744651038847e+03; 2.98016491641146697e+00; 4.06203157081650279e+05; 3.93966422497230396e+07; 6.27452744852290471e+03; 2.98016492710413861e+00; 
410099; 4.10253582264363125e+05; 4.01628761721725538e+07; 6.33553316586037363e+03; 2.98529920962800865e+00; 4.10253582254361652e+05; 4.01628761611492410e+07; 6.33553316523449394e+03; 2.98529922793500813e+00; 
414199; 4.14348275910697295e+05; 4.12960335963364616e+07; 6.42446498152350432e+03; 2.98062537289473317e+00; 4.14348275901811954e+05; 4.12960335404879153e+07; 6.42446497738343260e+03; 2.98062538711378622e+00; 
418340; 4.18490915014526225e+05; 4.21670919965103194e+07; 6.49186542181064033e+03; 2.97551671900469694e+00; 4.18490915006854397e+05; 4.21670920123798177e+07; 6.49186542321126490e+03; 2.97551674303825253e+00; 
422523; 4.22689242973453715e+05; 4.28342352130601853e+07; 6.54267517815434530e+03; 2.96399298578201398e+00; 4.22689242966827413e+05; 4.28342352923779711e+07; 6.54267518438434399e+03; 2.96399300953920486e+00; 
426748; 4.26917147802377585e+05; 4.35364626945973337e+07; 6.59604818929851990e+03; 2.99025096616228714e+00; 4.26917147796741978e+05; 4.35364627747186348e+07; 6.59604819551649598e+03; 2.99025098564791136e+00; 
431015; 4.31169426676158619e+05; 4.43099682572467625e+07; 6.65478178897979524e+03; 3.01283179129996581e+00; 4.31169426670531568e+05; 4.43099682736151889e+07; 6.65478179034026471e+03; 3.01283181070805606e+00; 
435325; 4.35483932693341456e+05; 4.50963950443013459e+07; 6.71350396166474547e+03; 2.99506874223422104e+00; 4.35483932686608052e+05; 4.50963950325494632e+07; 6.71350396094892676e+03; 2.99506876348783813e+00; 
439678; 4.39841288271080470e+05; 4.60672129638379514e+07; 6.78531870322730356e+03; 2.96295225471740720e+00; 4.39841288261348556e+05; 4.60672130140805691e+07; 6.78531870716376943e+03; 2.96295227335831823e+00; 
444074; 4.44232196442593355e+05; 4.67868932284386605e+07; 6.83826491984545555e+03; 2.96100863852924245e+00; 4.44232196433346195e+05; 4.67868933046171442e+07; 6.83826492562945532e+03; 2.96100866441873567e+00; 
448514; 4.48680466989514709e+05; 4.75733164743383229e+07; 6.89533213237333257e+03; 2.97660174157751189e+00; 4.48680466978096985e+05; 4.75733165320783034e+07; 6.89533213683586109e+03; 2.97660176583032188e+00; 
452999; 4.53155911746616010e+05; 4.88142585722748414e+07; 6.98495792944011100e+03; 2.99290589863091183e+00; 4.53155911735204107e+05; 4.88142586221297085e+07; 6.98495793326519561e+03; 2.99290592334461136e+00; 
457528; 4.57682553959002020e+05; 4.97996261757545024e+07; 7.05519236091486982e+03; 2.99303686448027850e+00; 4.57682553942873783e+05; 4.97996262960943207e+07; 7.05519236979660400e+03; 2.99303689092763570e+00; 
462103; 4.62258907050735666e+05; 5.09801482662288919e+07; 7.13833602863859869e+03; 2.99396512512100044e+00; 4.62258907032997231e+05; 5.09801483952923715e+07; 7.13833603806619612e+03; 2.99396515374422378e+00; 
466724; 4.66883794092768687e+05; 5.18283776939091459e+07; 7.19741922787778458e+03; 3.01323979133104025e+00; 4.66883794077747560e+05; 5.18283778431753889e+07; 7.19741923858078098e+03; 3.01323981597277690e+00; 
471391; 4.71557150639333180e+05; 5.27747011947118789e+07; 7.26271954296466811e+03; 3.00456082518516210e+00; 4.71557150625179405e+05; 5.27747013401393220e+07; 7.26271955330033597e+03; 3.00456085160056885e+00; 
476104; 4.76246323256459436e+05; 5.38345595005289838e+07; 7.33582330697781708e+03; 2.99103007758738393e+00; 4.76246323246904358e+05; 5.38345597327221557e+07; 7.33582332298921210e+03; 2.99103010435172489e+00; 
480865; 4.81013043344468984e+05; 5.48453904240680411e+07; 7.40428751415194984e+03; 2.98306491885363956e+00; 4.81013043336859031e+05; 5.48453906341069713e+07; 7.40428752848769091e+03; 2.98306494548331225e+00; 
485673; 4.85847015603569220e+05; 5.59339216453856826e+07; 7.47687369260042396e+03; 2.97979222541019828e+00; 4.85847015592895215e+05; 5.59339218472707868e+07; 7.47687370634950548e+03; 2.97979225463100539e+00; 
490529; 4.90712514975399885e+05; 5.68200652503544092e+07; 7.53567432312191158e+03; 2.97663380852565984e+00; 4.90712514964031405e+05; 5.68200654784226343e+07; 7.53567433853129569e+03; 2.97663383936809511e+00; 
495434; 4.95632184347396949e+05; 5.79457800361745954e+07; 7.60963225133922606e+03; 2.97106116344711735e+00; 4.95632184333938523e+05; 5.79457802904595733e+07; 7.60963226839772778e+03; 2.97106118883957793e+00; 
500388; 5.00603108035229670e+05; 5.91573081253677458e+07; 7.68837022122033977e+03; 2.98471945531652416e+00; 5.00603108020526415e+05; 5.91573084084215909e+07; 7.68837024003962779e+03; 2.98471947836071339e+00; 
505391; 5.05603667093412951e+05; 6.05591206927778944e+07; 7.77906764337202640e+03; 2.98643613974352862e+00; 5.05603667078397295e+05; 6.05591209306086898e+07; 7.77906765906914006e+03; 2.98643615716030109e+00; 
510444; 5.10648688877129753e+05; 6.14599596588488147e+07; 7.83696766118292362e+03; 2.99005883947221829e+00; 5.10648688864393043e+05; 6.14599599173079804e+07; 7.83696767800539601e+03; 2.99005886252644615e+00; 
515548; 5.15753563906346157e+05; 6.24066512262319922e+07; 7.89711306153329861e+03; 2.98540189806227430e+00; 5.15753563894585881e+05; 6.24066515240457132e+07; 7.89711308069529787e+03; 2.98540191830102364e+00; 
520703; 5.20918629694705945e+05; 6.36143113692652136e+07; 7.97294269413914390e+03; 2.98058938514218497e+00; 5.20918629682890896e+05; 6.36143116360488161e+07; 7.97294271118926281e+03; 2.98058940585037302e+00; 
525910; 5.26125167082739761e+05; 6.50163719912930802e+07; 8.06040167223685148e+03; 2.95910907900080078e+00; 5.26125167071962962e+05; 6.50163722440088764e+07; 8.06040168820084091e+03; 2.95910909132066546e+00; 
531169; 5.31363817708136979e+05; 6.64410361855462492e+07; 8.14880863968110771e+03; 2.95078519175070975e+00; 5.31363817692168057e+05; 6.64410364697174579e+07; 8.14880865749930672e+03; 2.95078520870376293e+00; 
536480; 5.36686061446303851e+05; 6.79464521713724881e+07; 8.24038778527563045e+03; 2.94633888459622595e+00; 5.36686061433027731e+05; 6.79464524050050229e+07; 8.24038779978371713e+03; 2.94633891063422437e+00; 
541844; 5.42061917227157159e+05; 6.92624771298728585e+07; 8.31955462822278423e+03; 2.93905561472426546e+00; 5.42061917211961932e+05; 6.92624773715592325e+07; 8.31955464314588971e+03; 2.93905564129991648e+00; 
547262; 5.47473622426997637e+05; 7.08396002848893404e+07; 8.41396554742654553e+03; 2.94308419633811358e+00; 5.47473622411259566e+05; 7.08396004921744466e+07; 8.41396556014025555e+03; 2.94308422046885410e+00; 
552734; 5.52926503440302098e+05; 7.20817504629220665e+07; 8.48791451938550745e+03; 2.94019914816525940e+00; 5.52926503425636911e+05; 7.20817505569757819e+07; 8.48791452525851128e+03; 2.94019916451605079e+00; 
558261; 5.58447408792043687e+05; 7.34907887009882182e+07; 8.57064994403787568e+03; 2.93210049538247208e+00; 5.58447408774322830e+05; 7.34907887812523246e+07; 8.57064994910579844e+03; 2.93210051100982660e+00; 
563843; 5.64037994966729428e+05; 7.48589907583265603e+07; 8.64991142852200392e+03; 2.93106430338090229e+00; 5.64037994946776307e+05; 7.48589908393738419e+07; 8.64991143365683456e+03; 2.93106432008399453e+00; 
569481; 5.69686684345051297e+05; 7.67047158840118200e+07; 8.75570727207186792e+03; 2.93309739495024191e+00; 5.69686684327464434e+05; 7.67047160118326992e+07; 8.75570727978441937e+03; 2.93309741055108919e+00; 
575175; 5.75362748795951018e+05; 7.80385555150616318e+07; 8.83194802434212761e+03; 2.94019589930683267e+00; 5.75362748784131487e+05; 7.80385556358985156e+07; 8.83194803143423087e+03; 2.94019590940103681e+00; 
580926; 5.81112864504880738e+05; 7.99165018677613586e+07; 8.93764977634369279e+03; 2.90395307579011464e+00; 5.81112864489218919e+05; 7.99165019757507741e+07; 8.93764978271242762e+03; 2.90395308618428727e+00; 
586735; 5.86935625050626695e+05; 8.19151070047675967e+07; 9.04847261110010731e+03; 2.91222876098497707e+00; 5.86935625038245344e+05; 8.19151070637127757e+07; 9.04847261463183895e+03; 2.91222877598662233e+00; 
592602; 5.92810527947561000e+05; 8.36148600703140199e+07; 9.14173813699565835e+03; 2.95202508435206745e+00; 5.92810527932565659e+05; 8.36148601648800671e+07; 9.14173814250989562e+03; 2.95202509455340056e+00; 
598528; 5.98745669889892451e+05; 8.52068032639047801e+07; 9.22818633767969368e+03; 2.94463616681688789e+00; 5.98745669878564659e+05; 8.52068033317008466e+07; 9.22818634162018134e+03; 2.94463617613024864e+00; 
604513; 6.04707812594896532e+05; 8.72993763698211163e+07; 9.34138236144369148e+03; 2.95523519523297917e+00; 6.04707812592967181e+05; 8.72993765342684388e+07; 9.34138237028598996e+03; 2.95523520772602577e+00; 
610558; 6.10775784550452838e+05; 8.94978017767994404e+07; 9.45782066156804285e+03; 2.95959392331335502e+00; 6.10775784544673981e+05; 8.94978018593967408e+07; 9.45782066606765875e+03; 2.95959394047352475e+00; 
616663; 6.16873958731920808e+05; 9.12588872743833214e+07; 9.55062216234156222e+03; 2.96621315800004259e+00; 6.16873958731716033e+05; 9.12588874076908529e+07; 9.55062216932505180e+03; 2.96621317143105934e+00; 
622829; 6.23050110596796498e+05; 9.36001559929651320e+07; 9.67219034639764868e+03; 2.97321891643058223e+00; 6.23050110599211999e+05; 9.36001560284198672e+07; 9.67219034817541615e+03; 2.97321892653255082e+00; 
629057; 6.29283279233601061e+05; 9.50970040029934198e+07; 9.74914363990152196e+03; 2.97929499023121336e+00; 6.29283279237899231e+05; 9.50970039792325646e+07; 9.74914363858326215e+03; 2.97929499610055926e+00; 
635347; 6.35581434537320747e+05; 9.71488687125651687e+07; 9.85362416374182612e+03; 2.97644637665021827e+00; 6.35581434538767440e+05; 9.71488685623845458e+07; 9.85362415608681113e+03; 2.97644638200676015e+00; 
641700; 6.41951711980966153e+05; 9.93984320488831848e+07; 9.96669820590154086e+03; 2.96842653450731575e+00; 6.41951711983926245e+05; 9.93984318208355159e+07; 9.96669819438631021e+03; 2.96842654676922502e+00; 
648116; 6.48361414925186429e+05; 1.01629722868116125e+08; 1.00781691979552452e+04; 2.95126640678125840e+00; 6.48361414930091822e+05; 1.01629722624037728e+08; 1.00781691857264050e+04; 2.95126642111937398e+00; 
654597; 6.54841995386001538e+05; 1.03660251373764440e+08; 1.01784197513465824e+04; 2.95030932476681462e+00; 6.54841995387817500e+05; 1.03660251164916024e+08; 1.01784197410434754e+04; 2.95030933001735995e+00; 
661142; 6.61376493423336186e+05; 1.05810122801002756e+08; 1.02837316007085919e+04; 2.93548624446845663e+00; 6.61376493428321322e+05; 1.05810122637401238e+08; 1.02837315926406518e+04; 2.93548625379096340e+00; 
667753; 6.67982741357747116e+05; 1.08023939482030779e+08; 1.03909171101770444e+04; 2.95776562320283976e+00; 6.67982741363617708e+05; 1.08023939429913446e+08; 1.03909171075394806e+04; 2.95776563051438446e+00; 
674430; 6.74648509567163303e+05; 1.10005219725108445e+08; 1.04860609045612346e+04; 2.96101026296113901e+00; 6.74648509572427138e+05; 1.10005219619469896e+08; 1.04860608994144040e+04; 2.96101026514732757e+00; 
681174; 6.81412228191770031e+05; 1.12090622001537159e+08; 1.05846052987431631e+04; 2.94515223592587994e+00; 6.81412228192522656e+05; 1.12090621783442259e+08; 1.05846052884238743e+04; 2.94515224454706237e+00; 
687985; 6.88239664905038197e+05; 1.14236755974134296e+08; 1.06851252571167424e+04; 2.92273342038674366e+00; 6.88239664903596975e+05; 1.14236755722279981e+08; 1.06851252453659145e+04; 2.92273342207485909e+00; 
694864; 6.95115712537777843e+05; 1.16752370419484958e+08; 1.08022687995536653e+04; 2.90944275613153813e+00; 6.95115712544442387e+05; 1.16752370158118606e+08; 1.08022687873005816e+04; 2.90944275776843053e+00; 
701812; 7.02040964226571145e+05; 1.18850869154786527e+08; 1.08994699200345603e+04; 2.94085713585916686e+00; 7.02040964240730042e+05; 1.18850868834250897e+08; 1.08994699050329036e+04; 2.94085712342565619e+00; 
708830; 7.09054948174244608e+05; 1.21008628224353075e+08; 1.09980919501182671e+04; 2.95452773570253324e+00; 7.09054948189639137e+05; 1.21008627913681492e+08; 1.09980919356795930e+04; 2.95452771171286210e+00; 
715918; 7.16159459034592728e+05; 1.23756256040787697e+08; 1.11219581718059981e+04; 2.95679563041079430e+00; 7.16159459054086590e+05; 1.23756255675931767e+08; 1.11219581549802024e+04; 2.95679560518097651e+00; 
723077; 7.23351960383097059e+05; 1.26372499752884030e+08; 1.12381892020294799e+04; 2.96652792567713952e+00; 7.23351960397866555e+05; 1.26372499398310542e+08; 1.12381891858926610e+04; 2.96652789729004818e+00; 
730307; 7.30572331954433350e+05; 1.28441932412086919e+08; 1.13301161232374143e+04; 2.97656396985802729e+00; 7.30572331969220540e+05; 1.28441932318845928e+08; 1.13301161187764646e+04; 2.97656394022054505e+00; 
737610; 7.37893247034023982e+05; 1.31442508389716327e+08; 1.14613384692815234e+04; 2.99948387518217219e+00; 7.37893247050590231e+05; 1.31442508178637698e+08; 1.14613384596638716e+04; 2.99948384610174301e+00; 
744986; 7.45286467714369297e+05; 1.34059008276600823e+08; 1.15744860546472701e+04; 3.00038994798415048e+00; 7.45286467727899551e+05; 1.34059007991233498e+08; 1.15744860419685665e+04; 3.00038992378604652e+00; 
752435; 7.52737913154305890e+05; 1.36564795978439927e+08; 1.16821675899376896e+04; 3.01513582117479917e+00; 7.52737913171103341e+05; 1.36564795695929050e+08; 1.16821675774105315e+04; 3.01513580565988804e+00; 
759959; 7.60275223005088745e+05; 1.38861658357088864e+08; 1.17797139764996591e+04; 2.99279775063568421e+00; 7.60275223022997496e+05; 1.38861658198136687e+08; 1.17797139692721466e+04; 2.99279773817293338e+00; 
767558; 7.67888239657898084e+05; 1.41470647564389646e+08; 1.18895579956844176e+04; 3.01647433904051621e+00; 7.67888239673046162e+05; 1.41470647283123970e+08; 1.18895579834352557e+04; 3.01647433455852809e+00; 
775233; 7.75587357628762256e+05; 1.44629129259553850e+08; 1.20209633528470422e+04; 3.02031675362923169e+00; 7.75587357645344804e+05; 1.44629129041397989e+08; 1.20209633432842948e+04; 3.02031674988042909e+00; 
782985; 7.83356437581840786e+05; 1.47951833334109604e+08; 1.21578726534253055e+04; 3.00809582267836184e+00; 7.83356437594637158e+05; 1.47951833001827747e+08; 1.21578726393690122e+04; 3.00809582533659770e+00; 
790814; 7.91190810829617782e+05; 1.51200159649475306e+08; 1.22905725354092519e+04; 3.01470036901256178e+00; 7.91190810839877580e+05; 1.51200159433081269e+08; 1.22905725262915967e+04; 3.01470037360711585e+00; 
798722; 7.99084172719817725e+05; 1.53468302326697499e+08; 1.23829371817722495e+04; 3.04014782294016861e+00; 7.99084172732476960e+05; 1.53468302140518486e+08; 1.23829371738843547e+04; 3.04014782875199296e+00; 
806709; 8.07072790685688029e+05; 1.58292902114294082e+08; 1.25761901405513054e+04; 3.02268557493775170e+00; 8.07072790695371339e+05; 1.58292901855388612e+08; 1.25761901299777492e+04; 3.02268557054431408e+00; 
814776; 8.15118900347351329e+05; 1.61450775897892982e+08; 1.27017004865364233e+04; 3.02430132574457078e+00; 8.15118900352727738e+05; 1.61450775652877182e+08; 1.27017004767463568e+04; 3.02430131525261903e+00; 
822923; 8.23291743950826349e+05; 1.64299715743412018e+08; 1.28126399950260202e+04; 3.01581921111211759e+00; 8.23291743953903904e+05; 1.64299715734166741e+08; 1.28126399945767407e+04; 3.01581920539185067e+00; 
831152; 8.31525050011465093e+05; 1.66761621795467377e+08; 1.29082320820636214e+04; 3.01189891802883114e+00; 8.31525050008967635e+05; 1.66761621624429017e+08; 1.29082320755105065e+04; 3.01189890541486882e+00; 
839463; 8.39856365233965800e+05; 1.70618537842593074e+08; 1.30561786765999095e+04; 3.03609375076101440e+00; 8.39856365236736252e+05; 1.70618537602109820e+08; 1.30561786673068254e+04; 3.03609373474243283e+00; 
847857; 8.48268596297200304e+05; 1.73998695090086251e+08; 1.31844333810073131e+04; 3.05455837727432788e+00; 8.48268596292129718e+05; 1.73998695002243102e+08; 1.31844333778341206e+04; 3.05455835814237453e+00; 
856335; 8.56713514505959931e+05; 1.77872112148219824e+08; 1.33314979997372357e+04; 3.06111682824987819e+00; 8.56713514503885643e+05; 1.77872112093393862e+08; 1.33314979977398416e+04; 3.06111680130332697e+00; 
864898; 8.65250989840540336e+05; 1.81173498301190406e+08; 1.34554411474936642e+04; 3.04390444248483316e+00; 8.65250989844469819e+05; 1.81173498123666197e+08; 1.34554411407939097e+04; 3.04390441555193991e+00; 
873546; 8.73864204297293676e+05; 1.85459146477290571e+08; 1.36146205419937032e+04; 3.03779228081823716e+00; 8.73864204310252797e+05; 1.85459146050026983e+08; 1.36146205259994131e+04; 3.03779226182699302e+00; 
882281; 8.82566228092339123e+05; 1.87919565775053352e+08; 1.37054080825925903e+04; 3.04479334575870286e+00; 8.82566228106484399e+05; 1.87919565398346305e+08; 1.37054080685552690e+04; 3.04479333066492330e+00; 
891103; 8.91388739777143230e+05; 1.91402158712004364e+08; 1.38318657993692395e+04; 3.02385001519625485e+00; 8.91388739785689511e+05; 1.91402158369101316e+08; 1.38318657867973725e+04; 3.02384999978120073e+00; 
900014; 9.00319406356448540e+05; 1.95791155985765100e+08; 1.39892059439842469e+04; 3.02163777106575182e+00; 9.00319406366059091e+05; 1.95791155680918306e+08; 1.39892059328787054e+04; 3.02163775765059439e+00; 
909014; 9.09322384258272708e+05; 2.00163236657497466e+08; 1.41445443831446337e+04; 3.00842360419090049e+00; 9.09322384271017276e+05; 2.00163236590539783e+08; 1.41445443804998959e+04; 3.00842359694314565e+00; 
918104; 9.18430456412316533e+05; 2.04673046503408194e+08; 1.43026736211893476e+04; 3.00486597647451781e+00; 9.18430456425298937e+05; 2.04673046057024986e+08; 1.43026736052880860e+04; 3.00486597180368520e+00; 
927285; 9.27616309860486654e+05; 2.09072319356507510e+08; 1.44555371098016312e+04; 3.01880759926746389e+00; 9.27616309879846754e+05; 2.09072318764963746e+08; 1.44555370888970592e+04; 3.01880758991431097e+00; 
936557; 9.36894968079459970e+05; 2.14208775698668271e+08; 1.46319702458668908e+04; 3.01595590076487996e+00; 9.36894968091627350e+05; 2.14208774815406889e+08; 1.46319702154032620e+04; 3.01595589786190921e+00; 
945922; 9.46267639973558951e+05; 2.18073841528879702e+08; 1.47632779062631580e+04; 3.02209224124481457e+00; 9.46267639980982058e+05; 2.18073840582784951e+08; 1.47632778740471203e+04; 3.02209222738321959e+00; 
955381; 9.55730765642816317e+05; 2.21227688369297028e+08; 1.48696117085954411e+04; 3.02248496630562657e+00; 9.55730765641060658e+05; 2.21227687496647745e+08; 1.48696116792935045e+04; 3.02248494978371829e+00; 
964934; 9.65299054932262632e+05; 2.25261422436029732e+08; 1.50042713029476872e+04; 3.03351074443302071e+00; 9.65299054930362501e+05; 2.25261421711499989e+08; 1.50042712788499321e+04; 3.03351073081185607e+00; 
974583; 9.74961383798792609e+05; 2.28538277882973939e+08; 1.51127463944771989e+04; 3.02750358181493651e+00; 9.74961383792010136e+05; 2.28538277417212993e+08; 1.51127463792374601e+04; 3.02750356903356765e+00; 
984328; 9.84717724364873720e+05; 2.33553182013898969e+08; 1.52774767855600021e+04; 3.00520911297826698e+00; 9.84717724363319576e+05; 2.33553181388203621e+08; 1.52774767651219281e+04; 3.00520909716850460e+00; 
994171; 9.94539446263445308e+05; 2.38951488081378460e+08; 1.54536641426015703e+04; 3.03067119122861195e+00; 9.94539446264032973e+05; 2.38951487102773726e+08; 1.54536641109252541e+04; 3.03067117527226193e+00; 
1004112; 1.00447709847044642e+06; 2.43986637204482973e+08; 1.56158041839465295e+04; 3.01510894068191249e+00; 1.00447709847030754e+06; 2.43986636001922548e+08; 1.56158041454451413e+04; 3.01510892034957312e+00; 
1014153; 1.01452545699861238e+06; 2.47978834887964159e+08; 1.57429384383014512e+04; 3.02732947509928829e+00; 1.01452545699389651e+06; 2.47978833445181310e+08; 1.57429383925898546e+04; 3.02732945184530777e+00; 
