name=SetSketch2;numRegisters=16384;q=62;base=2.00000000000000000e+00;a=3.00000000000000000e+01;seed=d6960482253fc240;numExamples=1000;
true cardinality; simple mean; simple mse; simple corrected mean; simple corrected mse; ml mean; ml mse;ml corrected mean; ml corrected mse;
48;4.79889650018106195e+01; 7.69043110400058350e-02; 4.79889650018106195e+01; 7.69043110400058350e-02; 4.79886229245341625e+01; 7.15621784055435195e-02; 4.79886229245341625e+01; 7.15621784055435195e-02; 
49;4.89879848795483923e+01; 7.88334509745082790e-02; 4.89879848795483923e+01; 7.88334509745082790e-02; 4.89877272231217304e+01; 7.33214417362727661e-02; 4.89877272231217304e+01; 7.33214417362727661e-02; 
50;4.99858021545338786e+01; 8.10760491220434976e-02; 4.99858021545338786e+01; 8.10760491220434976e-02; 4.99856339532087333e+01; 7.56441759352554782e-02; 4.99856339532087333e+01; 7.56441759352554782e-02; 
51;5.09885078456840972e+01; 8.53137375486910515e-02; 5.09885078456840972e+01; 8.53137375486910515e-02; 5.09882882613948070e+01; 7.94700200826666259e-02; 5.09882882613948070e+01; 7.94700200826666259e-02; 
52;5.19896165801140242e+01; 8.89697736294833147e-02; 5.19896165801140242e+01; 8.89697736294833147e-02; 5.19895470404945925e+01; 8.28798225824251555e-02; 5.19895470404945925e+01; 8.28798225824251555e-02; 
53;5.29872412111230062e+01; 9.03269326706000741e-02; 5.29872412111230062e+01; 9.03269326706000741e-02; 5.29871249721874946e+01; 8.42461290433690196e-02; 5.29871249721874946e+01; 8.42461290433690196e-02; 
54;5.39845106091156453e+01; 9.54886992187408135e-02; 5.39845106091156453e+01; 9.54886992187408135e-02; 5.39844720438644998e+01; 8.91153734181345664e-02; 5.39844720438644998e+01; 8.91153734181345664e-02; 
55;5.49847912976992177e+01; 9.86397447189920618e-02; 5.49847912976992177e+01; 9.86397447189920618e-02; 5.49849700111404047e+01; 9.19104904281495549e-02; 5.49849700111404047e+01; 9.19104904281495549e-02; 
56;5.59826684731579434e+01; 1.01176442889750348e-01; 5.59826684731579434e+01; 1.01176442889750348e-01; 5.59827662523805287e+01; 9.42958313535154635e-02; 5.59827662523805287e+01; 9.42958313535154635e-02; 
57;5.69819147946945321e+01; 1.04038194284496052e-01; 5.69819147946945321e+01; 1.04038194284496052e-01; 5.69824433573403226e+01; 9.72950182957047632e-02; 5.69824433573403226e+01; 9.72950182957047632e-02; 
58;5.79825089517659151e+01; 1.07110545789735251e-01; 5.79825089517659151e+01; 1.07110545789735251e-01; 5.79827686143503911e+01; 1.00215022161544209e-01; 5.79827686143503911e+01; 1.00215022161544209e-01; 
59;5.89844377511956992e+01; 1.09118700655797318e-01; 5.89844377511956992e+01; 1.09118700655797318e-01; 5.89847902352509621e+01; 1.01775861074913904e-01; 5.89847902352509621e+01; 1.01775861074913904e-01; 
60;5.99804618127587688e+01; 1.12239778919377031e-01; 5.99804618127587688e+01; 1.12239778919377031e-01; 5.99809765620858428e+01; 1.04702474129437312e-01; 5.99809765620858428e+01; 1.04702474129437312e-01; 
61;6.09824271191292482e+01; 1.15212002990211601e-01; 6.09824271191292482e+01; 1.15212002990211601e-01; 6.09833145944741801e+01; 1.07353082978315223e-01; 6.09833145944741801e+01; 1.07353082978315223e-01; 
62;6.19828074785762624e+01; 1.24008050304554487e-01; 6.19828074785762624e+01; 1.24008050304554487e-01; 6.19836677619363599e+01; 1.15442638380133134e-01; 6.19836677619363599e+01; 1.15442638380133134e-01; 
63;6.29832159787448589e+01; 1.28195854170827378e-01; 6.29832159787448589e+01; 1.28195854170827378e-01; 6.29842819019487195e+01; 1.19327647650995988e-01; 6.29842819019487195e+01; 1.19327647650995988e-01; 
64;6.39816971943226989e+01; 1.32229724884796146e-01; 6.39816971943226989e+01; 1.32229724884796146e-01; 6.39826349555071161e+01; 1.22965178825689941e-01; 6.39826349555071161e+01; 1.22965178825689941e-01; 
65;6.49797851023550379e+01; 1.36290905663391221e-01; 6.49797851023550379e+01; 1.36290905663391221e-01; 6.49804399415736924e+01; 1.26899364136544568e-01; 6.49804399415736924e+01; 1.26899364136544568e-01; 
66;6.59786584265437739e+01; 1.46226300803085352e-01; 6.59786584265437739e+01; 1.46226300803085352e-01; 6.59792037322970089e+01; 1.35789831069420525e-01; 6.59792037322970089e+01; 1.35789831069420525e-01; 
67;6.69814651280929780e+01; 1.50420539096177946e-01; 6.69814651280929780e+01; 1.50420539096177946e-01; 6.69816459663856989e+01; 1.39687425219499228e-01; 6.69816459663856989e+01; 1.39687425219499228e-01; 
68;6.79759272797256813e+01; 1.55519378759262111e-01; 6.79759272797256813e+01; 1.55519378759262111e-01; 6.79762307094416940e+01; 1.44292132522272604e-01; 6.79762307094416940e+01; 1.44292132522272604e-01; 
69;6.89769876805586506e+01; 1.60138430632827455e-01; 6.89769876805586506e+01; 1.60138430632827455e-01; 6.89772028573591314e+01; 1.48524204695644702e-01; 6.89772028573591314e+01; 1.48524204695644702e-01; 
70;6.99785789613527243e+01; 1.64175447947991715e-01; 6.99785789613527243e+01; 1.64175447947991715e-01; 6.99787534290014861e+01; 1.52123491659567844e-01; 6.99787534290014861e+01; 1.52123491659567844e-01; 
71;7.09782236882759463e+01; 1.65654232019671832e-01; 7.09782236882759463e+01; 1.65654232019671832e-01; 7.09785020341570743e+01; 1.53577966546808775e-01; 7.09785020341570743e+01; 1.53577966546808775e-01; 
72;7.19800131010682094e+01; 1.70415629716529654e-01; 7.19800131010682094e+01; 1.70415629716529654e-01; 7.19803151066328439e+01; 1.57724337634811557e-01; 7.19803151066328439e+01; 1.57724337634811557e-01; 
73;7.29802102666821639e+01; 1.76511102037503587e-01; 7.29802102666821639e+01; 1.76511102037503587e-01; 7.29799826967399952e+01; 1.63471774383452090e-01; 7.29799826967399952e+01; 1.63471774383452090e-01; 
74;7.39809201919677264e+01; 1.77109199535090744e-01; 7.39809201919677264e+01; 1.77109199535090744e-01; 7.39806469566847227e+01; 1.64201679909170478e-01; 7.39806469566847227e+01; 1.64201679909170478e-01; 
75;7.49844326784382531e+01; 1.79093398888698685e-01; 7.49844326784382531e+01; 1.79093398888698685e-01; 7.49838449287733226e+01; 1.65812357786094294e-01; 7.49838449287733226e+01; 1.65812357786094294e-01; 
76;7.59820982115878820e+01; 1.81598541927347923e-01; 7.59820982115878820e+01; 1.81598541927347923e-01; 7.59816084239542135e+01; 1.68297561047831584e-01; 7.59816084239542135e+01; 1.68297561047831584e-01; 
77;7.69845941731604171e+01; 1.81969921034688759e-01; 7.69845941731604171e+01; 1.81969921034688759e-01; 7.69838622726250463e+01; 1.68961288086907691e-01; 7.69838622726250463e+01; 1.68961288086907691e-01; 
78;7.79821790081890782e+01; 1.86323389777238335e-01; 7.79821790081890782e+01; 1.86323389777238335e-01; 7.79813645602593084e+01; 1.72832448166914870e-01; 7.79813645602593084e+01; 1.72832448166914870e-01; 
79;7.89781858899578992e+01; 1.91674596524257723e-01; 7.89781858899578992e+01; 1.91674596524257723e-01; 7.89779205857084605e+01; 1.78195012649926099e-01; 7.89779205857084605e+01; 1.78195012649926099e-01; 
80;7.99800819676317190e+01; 1.97406548461251996e-01; 7.99800819676317190e+01; 1.97406548461251996e-01; 7.99794349066777244e+01; 1.83393366712731654e-01; 7.99794349066777244e+01; 1.83393366712731654e-01; 
