name=GeneralizedHyperLogLog;numRegisters=256;q=65534;base=1.00099999999999989e+00;a=3.90625000000000000e-03;registerStateType=registers with lower bound;numExamples=10000;
true cardinality; simple mean; simple mse; simple standard deviation; simple kurtosis; ml mean; ml mse; ml standard deviation; ml kurtosis; 
378723; 3.80683851785732375e+05; 5.68310344647958755e+08; 2.37584806947403304e+04; 3.13234427344997401e+00; 3.80683851502599486e+05; 5.68310343051554441e+08; 2.37584806845113781e+04; 3.13234423400774276e+00; 
382510; 3.84500521971504902e+05; 5.82498981861212850e+08; 2.40527920238413681e+04; 3.15187115315527544e+00; 3.84500521682729712e+05; 5.82498980102703214e+08; 2.40527920111841559e+04; 3.15187110037285700e+00; 
386335; 3.88365710028499074e+05; 5.94355102296061873e+08; 2.42946767641844999e+04; 3.14253248611016200e+00; 3.88365709724891931e+05; 5.94355101232749820e+08; 2.42946767676785421e+04; 3.14253244153985412e+00; 
390198; 3.92234528998515976e+05; 6.06179911934389353e+08; 2.45363498013171084e+04; 3.11618914412755998e+00; 3.92234528694026754e+05; 6.06179910714658976e+08; 2.45363498017343009e+04; 3.11618909669593913e+00; 
394099; 3.96140591572486854e+05; 6.18723120437007308e+08; 2.47902203356112550e+04; 3.09118622061501158e+00; 3.96140591269188153e+05; 6.18723119441613913e+08; 2.47902203405131077e+04; 3.09118617346523950e+00; 
398039; 4.00066584845549543e+05; 6.33165657963853002e+08; 2.50809600625246530e+04; 3.10654559837743172e+00; 4.00066584545553313e+05; 6.33165656427137136e+08; 2.50809600561415900e+04; 3.10654554435571972e+00; 
402019; 4.04025736055611109e+05; 6.45599805519542813e+08; 2.53292877105269945e+04; 3.13478959777126009e+00; 4.04025735751085274e+05; 6.45599804423484921e+08; 2.53292877130170527e+04; 3.13478954310950053e+00; 
406039; 4.08033907743759279e+05; 6.59264511066504121e+08; 2.55985322657451761e+04; 3.15169255441091112e+00; 4.08033907446950965e+05; 6.59264510275872111e+08; 2.55985322734326437e+04; 3.15169250624068420e+00; 
410099; 4.12077126115813502e+05; 6.70865390902065396e+08; 2.58254217385118427e+04; 3.15546648694147658e+00; 4.12077125814332452e+05; 6.70865390049676418e+08; 2.58254217451012191e+04; 3.15546644103060192e+00; 
414199; 4.16171893541135942e+05; 6.82312395460824013e+08; 2.60464985465640930e+04; 3.13352114746059351e+00; 4.16171893226876680e+05; 6.82312395313543439e+08; 2.60464985675402495e+04; 3.13352111302439873e+00; 
418340; 4.20342987175566086e+05; 6.92396790450369358e+08; 2.62370888786253599e+04; 3.13768427089384661e+00; 4.20342986857502023e+05; 6.92396789870260119e+08; 2.62370888918518140e+04; 3.13768424179216909e+00; 
422523; 4.24483802773100440e+05; 7.06897394710929632e+08; 2.65151399618393516e+04; 3.14720836907051682e+00; 4.24483802463884873e+05; 7.06897394452288866e+08; 2.65151399798287057e+04; 3.14720834044959785e+00; 
426748; 4.28738507028842228e+05; 7.23727001213784218e+08; 2.68284342253123868e+04; 3.14103547428206076e+00; 4.28738506715428550e+05; 7.23727000226032495e+08; 2.68284342301570650e+04; 3.14103544802923418e+00; 
431015; 4.33029982015171030e+05; 7.38332052660557747e+08; 2.70974519122940765e+04; 3.12710484879840056e+00; 4.33029981682596204e+05; 7.38332051753064156e+08; 2.70974519202796982e+04; 3.12710481855590716e+00; 
435325; 4.37423396752198401e+05; 7.51192347689913869e+08; 2.73274418627190062e+04; 3.13765324556412484e+00; 4.37423396405330743e+05; 7.51192346017652869e+08; 2.73274418587569744e+04; 3.13765322089522725e+00; 
439678; 4.41841846801053442e+05; 7.72048140615358353e+08; 2.77013701400659484e+04; 3.16153652956348363e+00; 4.41841846449444129e+05; 7.72048139743436694e+08; 2.77013701517930931e+04; 3.16153649539634829e+00; 
444074; 4.46228692454078177e+05; 7.86735294151409149e+08; 2.79659184469195607e+04; 3.17216214069472002e+00; 4.46228692112445540e+05; 7.86735294271841526e+08; 2.79659184753943773e+04; 3.17216210574225332e+00; 
448514; 4.50682609581764962e+05; 8.00932419865877509e+08; 2.82175397997018663e+04; 3.17711593191777375e+00; 4.50682609243751212e+05; 8.00932420892653942e+08; 2.82175398438732227e+04; 3.17711589364251656e+00; 
452999; 4.55266321601367963e+05; 8.16296254020357728e+08; 2.84807918916649178e+04; 3.18625328460101498e+00; 4.55266321257182572e+05; 8.16296254494685292e+08; 2.84807919273922671e+04; 3.18625325478172927e+00; 
457528; 4.59812046925187518e+05; 8.34843843798327208e+08; 2.88032458837865997e+04; 3.18384157495507258e+00; 4.59812046583997842e+05; 8.34843844598859906e+08; 2.88032459247387887e+04; 3.18384155777723610e+00; 
462103; 4.64345638830962649e+05; 8.52434137078321338e+08; 2.91102165596925115e+04; 3.18338726320675436e+00; 4.64345638484347146e+05; 8.52434138339723587e+08; 2.91102166080611933e+04; 3.18338722559201104e+00; 
466724; 4.69015853276498616e+05; 8.70022262832740188e+08; 2.94069663751932494e+04; 3.19453015850703981e+00; 4.69015852925169631e+05; 8.70022264825765371e+08; 2.94069664364613127e+04; 3.19453011178573609e+00; 
471391; 4.73683400640640757e+05; 8.85878507282486081e+08; 2.96752996039683021e+04; 3.16574418575387639e+00; 4.73683400288367295e+05; 8.85878508890390277e+08; 2.96752996582727683e+04; 3.16574414870169196e+00; 
476104; 4.78397400507063372e+05; 9.04999199922567129e+08; 2.99956582531000204e+04; 3.16813768455297007e+00; 4.78397400142084574e+05; 9.04999200875376940e+08; 2.99956582968877265e+04; 3.16813764520398466e+00; 
480865; 4.83135099707653455e+05; 9.23833569738389611e+08; 3.03097379905487287e+04; 3.15586626695439731e+00; 4.83135099352843768e+05; 9.23833570571720481e+08; 3.03097380308694337e+04; 3.15586623044628523e+00; 
485673; 4.87900788007116818e+05; 9.41311538104873061e+08; 3.05998120696879596e+04; 3.15464989561586684e+00; 4.87900787661243463e+05; 9.41311539134093523e+08; 3.05998121116863913e+04; 3.15464986313423745e+00; 
490529; 4.92785160293832945e+05; 9.65689519392540216e+08; 3.09935357795953860e+04; 3.16046068437793881e+00; 4.92785159932868788e+05; 9.65689519792407036e+08; 3.09935358123226470e+04; 3.16046064965523277e+00; 
495434; 4.97683041402141738e+05; 9.88953271874097466e+08; 3.13671019484672324e+04; 3.15288566454425734e+00; 4.97683041033487534e+05; 9.88953271226879716e+08; 3.13671019645831766e+04; 3.15288562901815528e+00; 
500388; 5.02652103182369901e+05; 1.00914338776253569e+09; 3.16862308352084328e+04; 3.12175161915483823e+00; 5.02652102808422467e+05; 1.00914338628804839e+09; 3.16862308386615150e+04; 3.12175159137613889e+00; 
505391; 5.07646802178674727e+05; 1.02791612008998048e+09; 3.19816740747050026e+04; 3.10677788079805328e+00; 5.07646801812692662e+05; 1.02791611955194354e+09; 3.19816740921076307e+04; 3.10677785143732432e+00; 
510444; 5.12650292625538714e+05; 1.05089165333896482e+09; 3.23422931498287835e+04; 3.13034604628481894e+00; 5.12650292258264846e+05; 1.05089165325843573e+09; 3.23422931736381979e+04; 3.13034600964737875e+00; 
515548; 5.17817965633103449e+05; 1.07003619898631835e+09; 3.26325520762756751e+04; 3.10067378566819007e+00; 5.17817965267624066e+05; 1.07003619911126852e+09; 3.26325521036134051e+04; 3.10067374867515566e+00; 
520703; 5.22948933918179595e+05; 1.09318963919426465e+09; 3.29870492773972437e+04; 3.07399632646626131e+00; 5.22948933534783951e+05; 1.09318963960359550e+09; 3.29870493097051731e+04; 3.07399628436956318e+00; 
525910; 5.28138793664047727e+05; 1.11435626891503692e+09; 3.33074878626134305e+04; 3.07084447264585769e+00; 5.28138793260811246e+05; 1.11435626958921528e+09; 3.33074878997168053e+04; 3.07084442692975257e+00; 
531169; 5.33331828978939215e+05; 1.13309007227962565e+09; 3.35918478665207367e+04; 3.09314527763833480e+00; 5.33331828580069239e+05; 1.13309007414561677e+09; 3.35918479199768772e+04; 3.09314523097483152e+00; 
536480; 5.38702913021602901e+05; 1.14868528072952962e+09; 3.38192835291925512e+04; 3.09921578303023804e+00; 5.38702912614751724e+05; 1.14868528255466652e+09; 3.38192835829182804e+04; 3.09921573547181417e+00; 
541844; 5.44033097176280105e+05; 1.17837552698419690e+09; 3.42576032514975595e+04; 3.09565263987685579e+00; 5.44033096776090213e+05; 1.17837552695369887e+09; 3.42576032766247154e+04; 3.09565260070369641e+00; 
547262; 5.49551498168464052e+05; 1.20493286578471613e+09; 3.46365567561400021e+04; 3.13150766517270629e+00; 5.49551497775197146e+05; 1.20493286566103601e+09; 3.46365567803499362e+04; 3.13150762516048520e+00; 
552734; 5.55040457173279719e+05; 1.22493153675311303e+09; 3.49229407705154445e+04; 3.15513090430833998e+00; 5.55040456777736545e+05; 1.22493153767284226e+09; 3.49229408098070198e+04; 3.15513086027984091e+00; 
558261; 5.60665908640817972e+05; 1.24704822287515020e+09; 3.52315857903737633e+04; 3.13139678440608815e+00; 5.60665908249008819e+05; 1.24704822420989585e+09; 3.52315858360612910e+04; 3.13139673991409540e+00; 
563843; 5.66218650972324773e+05; 1.26890080324844837e+09; 3.55423280850613446e+04; 3.13326602387951736e+00; 5.66218650589898811e+05; 1.26890080681028199e+09; 3.55423281607296303e+04; 3.13326597763669756e+00; 
569481; 5.71909788253032253e+05; 1.29648530637455845e+09; 3.59247309523190270e+04; 3.13269490866648104e+00; 5.71909787879680051e+05; 1.29648531109817195e+09; 3.59247310433036109e+04; 3.13269486839845568e+00; 
575175; 5.77634038175309310e+05; 1.32502834447476244e+09; 3.63177845652395335e+04; 3.14284751329122702e+00; 5.77634037794323405e+05; 1.32502834842047930e+09; 3.63177846453577222e+04; 3.14284747295070099e+00; 
580926; 5.83349929040764226e+05; 1.35486771224112177e+09; 3.67286302527943626e+04; 3.13616935845925315e+00; 5.83349928661948885e+05; 1.35486771596458578e+09; 3.67286303284832902e+04; 3.13616932638903290e+00; 
586735; 5.89212567865379853e+05; 1.38494487943807364e+09; 3.71322842942702191e+04; 3.13157471306581714e+00; 5.89212567475981428e+05; 1.38494488117552257e+09; 3.71322843436475596e+04; 3.13157468312874254e+00; 
592602; 5.95168118262844044e+05; 1.41591485119169784e+09; 3.75410427166427544e+04; 3.13473625305146175e+00; 5.95168117848868133e+05; 1.41591485176148605e+09; 3.75410427525288833e+04; 3.13473622392839912e+00; 
598528; 6.01073312252350384e+05; 1.44734770885410428e+09; 3.79587815188018576e+04; 3.12375736461022457e+00; 6.01073311844203621e+05; 1.44734770877381206e+09; 3.79587815451124625e+04; 3.12375733665129340e+00; 
604513; 6.06954563900252571e+05; 1.47493732721361780e+09; 3.83272239137485667e+04; 3.14806372253442124e+00; 6.06954563508932246e+05; 1.47493732740606880e+09; 3.83272239411873306e+04; 3.14806370395005164e+00; 
610558; 6.13000354175725603e+05; 1.50379904703723764e+09; 3.87018598147109005e+04; 3.15576075111519838e+00; 6.13000353792136884e+05; 1.50379904758984327e+09; 3.87018598460575231e+04; 3.15576073900653409e+00; 
616663; 6.19060477358521894e+05; 1.53084871815385485e+09; 3.90525392320298706e+04; 3.14980281497720371e+00; 6.19060476977070444e+05; 1.53084871722092009e+09; 3.90525392435031681e+04; 3.14980280954185998e+00; 
622829; 6.25252965856911615e+05; 1.56071593827165461e+09; 3.94314636780857109e+04; 3.16100659768377756e+00; 6.25252965466151480e+05; 1.56071593487087560e+09; 3.94314636589839938e+04; 3.16100659549654939e+00; 
629057; 6.31478364793531829e+05; 1.59643711168901229e+09; 3.98820022594862894e+04; 3.12219907537472752e+00; 6.31478364395776996e+05; 1.59643710631642938e+09; 3.98820022162793612e+04; 3.12219907125774832e+00; 
635347; 6.37796706300580408e+05; 1.62773266551728749e+09; 4.02707288803938063e+04; 3.12851740792710009e+00; 6.37796705898667569e+05; 1.62773266198018193e+09; 4.02707288609263196e+04; 3.12851741035390596e+00; 
641700; 6.44285129681378836e+05; 1.66557429102728701e+09; 4.07294904897881061e+04; 3.11222109597651064e+00; 6.44285129280120018e+05; 1.66557428471247911e+09; 4.07294904377349158e+04; 3.11222110861119416e+00; 
648116; 6.50722323658974725e+05; 1.68821693641084051e+09; 4.10051705690333692e+04; 3.10749113513698783e+00; 6.50722323286845000e+05; 1.68821693439509892e+09; 4.10051705681070016e+04; 3.10749114444302155e+00; 
654597; 6.57201566572987591e+05; 1.72880417473635030e+09; 4.14972337355541531e+04; 3.09389873808839733e+00; 6.57201566205471172e+05; 1.72880417293144679e+09; 4.14972337368738590e+04; 3.09389873823847283e+00; 
661142; 6.63802007002865896e+05; 1.76006281827340078e+09; 4.18686897456571241e+04; 3.08859693621432330e+00; 6.63802006630430464e+05; 1.76006281548042464e+09; 4.18686897359651630e+04; 3.08859692478857317e+00; 
667753; 6.70466140344713116e+05; 1.79208697336273789e+09; 4.22460157036451274e+04; 3.09812469450096462e+00; 6.70466139986813301e+05; 1.79208697147918630e+09; 4.22460157043375584e+04; 3.09812469609773533e+00; 
674430; 6.77215208326603984e+05; 1.82905370387891126e+09; 4.26766483976462041e+04; 3.08943373574504143e+00; 6.77215207942445530e+05; 1.82905370333346915e+09; 4.26766484163272835e+04; 3.08943373621622142e+00; 
681174; 6.84164825125723728e+05; 1.87086669715148473e+09; 4.31499902922215406e+04; 3.08352782516700952e+00; 6.84164824717266485e+05; 1.87086669604503703e+09; 4.31499903077116178e+04; 3.08352782538128212e+00; 
687985; 6.91016946949240984e+05; 1.91437630769695473e+09; 4.36484089674979332e+04; 3.09329590655508113e+00; 6.91016946539655444e+05; 1.91437630703369308e+09; 4.36484089883509587e+04; 3.09329591130816262e+00; 
694864; 6.97946106081796344e+05; 1.94960471617339182e+09; 4.40466268660150236e+04; 3.09721269405322586e+00; 6.97946105667069205e+05; 1.94960471296223640e+09; 4.40466268585832804e+04; 3.09721270412093919e+00; 
701812; 7.05014007683041040e+05; 1.99020761555720162e+09; 4.44966825994358514e+04; 3.12647062185095193e+00; 7.05014007258397411e+05; 1.99020761209346318e+09; 4.44966825910724292e+04; 3.12647063174968176e+00; 
708830; 7.11984541636336246e+05; 2.02282818320175672e+09; 4.48650983534684347e+04; 3.12225062763856531e+00; 7.11984541226328583e+05; 2.02282818058114815e+09; 4.48650983530910889e+04; 3.12225063531108171e+00; 
715918; 7.19110941115274094e+05; 2.06735888944904065e+09; 4.53559700203116736e+04; 3.16669484456004646e+00; 7.19110940712633077e+05; 2.06735888802992964e+09; 4.53559700330126580e+04; 3.16669484634433385e+00; 
723077; 7.26262927687265445e+05; 2.10333967107095051e+09; 4.57513883487973944e+04; 3.18385972552887431e+00; 7.26262927272638422e+05; 2.10333967003082848e+09; 4.57513883663030938e+04; 3.18385972884712665e+00; 
730307; 7.33450357937098597e+05; 2.13870679691767931e+09; 4.61392034803045026e+04; 3.15922690287467134e+00; 7.33450357530247071e+05; 2.13870679558502889e+09; 4.61392034935809861e+04; 3.15922690657225802e+00; 
737610; 7.40850637369968579e+05; 2.19148784408293581e+09; 4.67010290413317925e+04; 3.16072224136638091e+00; 7.40850636940383236e+05; 2.19148784140917015e+09; 4.67010290425144485e+04; 3.16072224739732111e+00; 
744986; 7.48282839675681549e+05; 2.22965904152672052e+09; 4.71040326265127442e+04; 3.15445543926498484e+00; 7.48282839246560470e+05; 2.22965903884949923e+09; 4.71040326281289817e+04; 3.15445544464341143e+00; 
752435; 7.55739390169486636e+05; 2.27473560018808651e+09; 4.75795818161097632e+04; 3.12488238185810197e+00; 7.55739389725996996e+05; 2.27473559589140129e+09; 4.75795818017572747e+04; 3.12488239889919450e+00; 
759959; 7.63248724925079034e+05; 2.31480534839543343e+09; 4.79998235237668123e+04; 3.15570285838600784e+00; 7.63248724477821495e+05; 2.31480534375413084e+09; 4.79998235060728402e+04; 3.15570286492693963e+00; 
767558; 7.70893429736046935e+05; 2.35856525933459616e+09; 4.84503887271351632e+04; 3.18332135496812230e+00; 7.70893429253856186e+05; 2.35856525797936344e+09; 4.84503887463443898e+04; 3.18332134663011113e+00; 
775233; 7.78510093270792277e+05; 2.39630258255747366e+09; 4.88422280639613527e+04; 3.18624973210987461e+00; 7.78510092815400334e+05; 2.39630258288580942e+09; 4.88422280978771232e+04; 3.18624973215927465e+00; 
782985; 7.86370482511460781e+05; 2.44443828933275890e+09; 4.93252146219086353e+04; 3.18705409268043871e+00; 7.86370482076999731e+05; 2.44443828935701704e+09; 4.93252146519742455e+04; 3.18705410132626898e+00; 
790814; 7.94229144578937208e+05; 2.48908978023785019e+09; 4.97737538040161817e+04; 3.20996349359406974e+00; 7.94229144108102191e+05; 2.48908978007057953e+09; 4.97737538346411093e+04; 3.20996349614751653e+00; 
798722; 8.02067908460648730e+05; 2.53709186392372036e+09; 5.02583004139285913e+04; 3.19281904539028583e+00; 8.02067907986520207e+05; 2.53709186576792908e+09; 5.02583004638405255e+04; 3.19281904070186062e+00; 
806709; 8.10061045462402282e+05; 2.59134165590629625e+09; 5.07947383803112025e+04; 3.21326496948385731e+00; 8.10061044997635763e+05; 2.59134165762246418e+09; 5.07947384278753816e+04; 3.21326496240251513e+00; 
814776; 8.18224736282228609e+05; 2.65082352888016272e+09; 5.13705143728949988e+04; 3.20523954180353154e+00; 8.18224735810159007e+05; 2.65082352766514540e+09; 5.13705143927610552e+04; 3.20523954175985804e+00; 
822923; 8.26442596503730398e+05; 2.71750192819185686e+09; 5.20107139793598690e+04; 3.20027844361681701e+00; 8.26442596015691874e+05; 2.71750192259694052e+09; 5.20107139585997647e+04; 3.20027845700177416e+00; 
831152; 8.34688001713141683e+05; 2.77007315871135950e+09; 5.25125685012266331e+04; 3.19053054476860654e+00; 8.34688001223920146e+05; 2.77007315437623310e+09; 5.25125684928917253e+04; 3.19053055756910320e+00; 
839463; 8.42902248627899913e+05; 2.81723102556350422e+09; 5.29660513389375483e+04; 3.17942838556470164e+00; 8.42902248134677764e+05; 2.81723102674282598e+09; 5.29660513820969209e+04; 3.17942839073297723e+00; 
847857; 8.51485151947118808e+05; 2.89092258065615940e+09; 5.36447489891115401e+04; 3.17004677844280858e+00; 8.51485151428534649e+05; 2.89092257663885117e+09; 5.36447489867411059e+04; 3.17004678071156842e+00; 
856335; 8.59922691117576440e+05; 2.95001990598929453e+09; 5.41954645559403652e+04; 3.15889169360001487e+00; 8.59922690597622888e+05; 2.95001990228845406e+09; 5.41954645562168589e+04; 3.15889168689998634e+00; 
864898; 8.68404859812312177e+05; 3.00253025407169199e+09; 5.46830155379940916e+04; 3.14410936436758037e+00; 8.68404859269290115e+05; 3.00253024861498070e+09; 5.46830155229242810e+04; 3.14410935859567164e+00; 
873546; 8.77112208532297285e+05; 3.06448574709651041e+09; 5.52428086161508181e+04; 3.17621941494580096e+00; 8.77112207974337391e+05; 3.06448573886588812e+09; 5.52428085776753142e+04; 3.17621939413362941e+00; 
882281; 8.85899636343786377e+05; 3.12830696665599394e+09; 5.58140881647943461e+04; 3.18433629675947660e+00; 8.85899635806688690e+05; 3.12830695677843094e+09; 5.58140881111301715e+04; 3.18433627540596520e+00; 
891103; 8.94666016103004105e+05; 3.18642578249308968e+09; 5.63358739946652422e+04; 3.18605270350497038e+00; 8.94666015577893239e+05; 3.18642577320990753e+09; 5.63358739454852039e+04; 3.18605268695542110e+00; 
900014; 9.03625526870011701e+05; 3.26209116362157965e+09; 5.70004213781684230e+04; 3.20201865164837818e+00; 9.03625526329129236e+05; 3.26209115513152695e+09; 5.70004213379653156e+04; 3.20201863094643269e+00; 
909014; 9.12634363232437870e+05; 3.32435883481876898e+09; 5.75434775181686928e+04; 3.18978384608116317e+00; 9.12634362716765027e+05; 3.32435882403649712e+09; 5.75434774569243673e+04; 3.18978382214132461e+00; 
918104; 9.21699991973677301e+05; 3.38925473878486300e+09; 5.81061406437403639e+04; 3.18390044537005368e+00; 9.21699991475449409e+05; 3.38925473132002258e+09; 5.81061406103393019e+04; 3.18390043132686928e+00; 
927285; 9.30808003660560469e+05; 3.45148263466641426e+09; 5.86435936814423330e+04; 3.19338263113447640e+00; 9.30808003166339360e+05; 3.45148262605001545e+09; 5.86435936376684258e+04; 3.19338261610109919e+00; 
936557; 9.40179641753989737e+05; 3.52867717370289993e+09; 5.92921043683317548e+04; 3.17533929167557982e+00; 9.40179641233907547e+05; 3.52867715909403658e+09; 5.92921042769138949e+04; 3.17533928072092309e+00; 
945922; 9.49563771895158337e+05; 3.60562083987163973e+09; 5.99362856484722215e+04; 3.16495250449617149e+00; 9.49563771372770309e+05; 3.60562082943572187e+09; 5.99362855931546146e+04; 3.16495248960822328e+00; 
955381; 9.59055315156406956e+05; 3.67290756942324448e+09; 6.04930324711421272e+04; 3.16400780576813023e+00; 9.59055314632354770e+05; 3.67290756033873844e+09; 6.04930324278856715e+04; 3.16400779851377978e+00; 
964934; 9.68669668403738178e+05; 3.73749851265172243e+09; 6.10208431130626559e+04; 3.17586842973452965e+00; 9.68669667868445162e+05; 3.73749850486216021e+09; 6.10208430820059511e+04; 3.17586842159870431e+00; 
974583; 9.78310611596830538e+05; 3.80723619392298126e+09; 6.15901055828465469e+04; 3.16948998015866001e+00; 9.78310611039214535e+05; 3.80723618336691236e+09; 6.15901055308986324e+04; 3.16948995922904286e+00; 
984328; 9.88114744070445653e+05; 3.88186346662703276e+09; 6.21894206113222390e+04; 3.15062817633241021e+00; 9.88114743514281465e+05; 3.88186345760215330e+09; 6.21894205726280634e+04; 3.15062816278423519e+00; 
994171; 9.98014931396259111e+05; 3.95683804698461866e+09; 6.27858442517537842e+04; 3.14119726159243129e+00; 9.98014930845395080e+05; 3.95683804008322573e+09; 6.27858442305197241e+04; 3.14119725462677479e+00; 
1004112; 1.00792190158655972e+06; 4.01508744670095062e+09; 6.32500758624183945e+04; 3.13534791561192838e+00; 1.00792190105630760e+06; 4.01508744794917965e+09; 6.32500759042257851e+04; 3.13534790838473842e+00; 
1014153; 1.01819525056282419e+06; 4.09522743867428064e+09; 6.38661698324054378e+04; 3.13192410898377771e+00; 1.01819524999574467e+06; 4.09522744199437189e+09; 6.38661698942897638e+04; 3.13192410705366475e+00; 
1024294; 1.02847903332330508e+06; 4.18936725680859613e+09; 6.45898811958293518e+04; 3.10958832177924149e+00; 1.02847903275391145e+06; 4.18936725339753819e+09; 6.45898812063181613e+04; 3.10958831133520830e+00; 
1034536; 1.03894631382227596e+06; 4.28223970529822350e+09; 6.52900362788019629e+04; 3.08118677115051298e+00; 1.03894631323898968e+06; 4.28223970065934467e+09; 6.52900362826776254e+04; 3.08118676045267437e+00; 
1044881; 1.04918434752673912e+06; 4.37549244245629025e+09; 6.60073756675751065e+04; 3.12631895079682476e+00; 1.04918434696052922e+06; 4.37549243851374722e+09; 6.60073756746247236e+04; 3.12631893319134635e+00; 
1055329; 1.05959531844930444e+06; 4.45648716160572910e+09; 6.66204599841134041e+04; 3.13540814996259787e+00; 1.05959531791549921e+06; 4.45648715295828152e+09; 6.66204599533969013e+04; 3.13540812332171592e+00; 
1065882; 1.07021151726302691e+06; 4.54473393919331837e+09; 6.72754726439176593e+04; 3.14749914164656497e+00; 1.07021151671591215e+06; 4.54473393286640835e+09; 6.72754726321045891e+04; 3.14749910856265069e+00; 
1076540; 1.08089428716687649e+06; 4.61411177283862782e+09; 6.77875501556663075e+04; 3.15510197133701231e+00; 1.08089428662190656e+06; 4.61411177139021111e+09; 6.77875501799889171e+04; 3.15510194029883584e+00; 
1087305; 1.09171614853796316e+06; 4.70921005567684174e+09; 6.84817627128044260e+04; 3.18177571406881166e+00; 1.09171614797735750e+06; 4.70921005235247135e+09; 6.84817627246431221e+04; 3.18177568638786346e+00; 
1098178; 1.10257701732645347e+06; 4.78972463696991825e+09; 6.90678889465393149e+04; 3.17071782752681885e+00; 1.10257701672857208e+06; 4.78972463196078682e+09; 6.90678889483567909e+04; 3.17071780747211163e+00; 
1109159; 1.11351793516129768e+06; 4.87302750954103661e+09; 6.96708489527767961e+04; 3.15030151555881055e+00; 1.11351793456437998e+06; 4.87302750552955818e+09; 6.96708489613339043e+04; 3.15030150269815001e+00; 
1120250; 1.12467020629946701e+06; 4.96800253031865406e+09; 7.03453218529049191e+04; 3.14385481931805044e+00; 1.12467020564198168e+06; 4.96800252770865345e+09; 7.03453218756675196e+04; 3.14385482308183972e+00; 
1131452; 1.13577212612501346e+06; 5.07277866267470932e+09; 7.10923003773173405e+04; 3.13771992600096850e+00; 1.13577212545885751e+06; 5.07277866238663006e+09; 7.10923004157719697e+04; 3.13771992930052290e+00; 
1142766; 1.14730930184037494e+06; 5.18133296221466446e+09; 7.18379521604142647e+04; 3.11987314700626506e+00; 1.14730930112178344e+06; 5.18133296001842499e+09; 7.18379521905742440e+04; 3.11987314718283137e+00; 
1154193; 1.15858853714526701e+06; 5.26729705507429886e+09; 7.24429175853571796e+04; 3.09347758458172795e+00; 1.15858853641353245e+06; 5.26729705159736729e+09; 7.24429176057580189e+04; 3.09347757426745140e+00; 
1165734; 1.17006597811046406e+06; 5.37150701963621235e+09; 7.31624287820370810e+04; 3.09459251320996120e+00; 1.17006597736212099e+06; 5.37150701611190414e+09; 7.31624288022613036e+04; 3.09459250296989907e+00; 
1177391; 1.18173058003371325e+06; 5.48430100202698803e+09; 7.39288106705223327e+04; 3.12011454210261574e+00; 1.18173057929143077e+06; 5.48430100183054256e+09; 7.39288107127658295e+04; 3.12011452678929979e+00; 
1189164; 1.19337874336621654e+06; 5.59360365208914661e+09; 7.46715447171552660e+04; 3.11490022700039626e+00; 1.19337874261095095e+06; 5.59360364984045315e+09; 7.46715447447276238e+04; 3.11490020882149921e+00; 
1201055; 1.20523415771357086e+06; 5.69481925192479229e+09; 7.53482175816380186e+04; 3.10732475386135620e+00; 1.20523415697724838e+06; 5.69481925221388245e+09; 7.53482176243965223e+04; 3.10732473895247630e+00; 
1213065; 1.21741149462106358e+06; 5.83811710832811451e+09; 7.62838455561669980e+04; 3.09024259040639304e+00; 1.21741149384705303e+06; 5.83811710658304882e+09; 7.62838455888310418e+04; 3.09024257241627920e+00; 
1225195; 1.22970470183149842e+06; 5.96706613486701488e+09; 7.71150356562067172e+04; 3.08134376839236701e+00; 1.22970470105798729e+06; 5.96706613203686810e+09; 7.71150356830914243e+04; 3.08134374945778378e+00; 
1237446; 1.24197043355149636e+06; 6.12009197981005096e+09; 7.81000735009139607e+04; 3.06015574683945202e+00; 1.24197043276442727e+06; 6.12009197390595818e+09; 7.81000735087117064e+04; 3.06015573168569954e+00; 
1249820; 1.25438193596934946e+06; 6.22004281197076607e+09; 7.87351989403870393e+04; 3.07499298502712604e+00; 1.25438193519917433e+06; 6.22004280930159473e+09; 7.87351989680610714e+04; 3.07499297580049324e+00; 
1262318; 1.26695122895249492e+06; 6.37984037874904251e+09; 7.97394103829645610e+04; 3.10118383484087667e+00; 1.26695122817843035e+06; 6.37984037561156940e+09; 7.97394104082677804e+04; 3.10118382238402024e+00; 
1274941; 1.27941859297600947e+06; 6.52386977222146893e+09; 8.06462704243828921e+04; 3.08168320557057873e+00; 1.27941859220205317e+06; 6.52386976933195972e+09; 8.06462704494386999e+04; 3.08168319608587860e+00; 
1287690; 1.29215806881882856e+06; 6.65873486887094688e+09; 8.14786550570213731e+04; 3.08827232298221555e+00; 1.29215806802890426e+06; 6.65873487147442722e+09; 8.14786551163156983e+04; 3.08827231974329885e+00; 
1300566; 1.30521590899168234e+06; 6.78329962862627506e+09; 8.22294228059237939e+04; 3.07642175913491789e+00; 1.30521590814179531e+06; 6.78329963540905666e+09; 8.22294228952263365e+04; 3.07642175779175941e+00; 
1313571; 1.31832467647637473e+06; 6.93381498175995731e+09; 8.31337328749165608e+04; 3.05216200811518545e+00; 1.31832467561346595e+06; 6.93381498384921741e+09; 8.31337329368238861e+04; 3.05216200756617084e+00; 
