name=SetSketch1;numRegisters=4096;q=65534;base=1.00099999999999989e+00;a=3.00000000000000000e+01;seed=2cc151ec0c9f1e7c;numExamples=1000;
true cardinality; simple mean; simple mse; simple corrected mean; simple corrected mse; ml mean; ml mse;ml corrected mean; ml corrected mse;
108;1.08069065427599625e+02; 2.86862041205131213e+00; 1.08069065427599625e+02; 2.86862041205131213e+00; 1.08069065422110882e+02; 2.86862039143251257e+00; 1.08069065422110882e+02; 2.86862039143251257e+00; 
109;1.09072827296434042e+02; 2.93650603477614869e+00; 1.09072827296434042e+02; 2.93650603477614869e+00; 1.09072827291013141e+02; 2.93650602766191859e+00; 1.09072827291013141e+02; 2.93650602766191859e+00; 
110;1.10079658215782842e+02; 3.02694584011914980e+00; 1.10079658215782842e+02; 3.02694584011914980e+00; 1.10079658210982615e+02; 3.02694582870173123e+00; 1.10079658210982615e+02; 3.02694582870173123e+00; 
111;1.11076693530882281e+02; 3.08862364630609987e+00; 1.11076693530882281e+02; 3.08862364630609987e+00; 1.11076693526871665e+02; 3.08862364017001045e+00; 1.11076693526871665e+02; 3.08862364017001045e+00; 
112;1.12069649653111114e+02; 3.11534913388431356e+00; 1.12069649653111114e+02; 3.11534913388431356e+00; 1.12069649648161473e+02; 3.11534912606089032e+00; 1.12069649648161473e+02; 3.11534912606089032e+00; 
113;1.13069603173700074e+02; 3.14016946009691811e+00; 1.13069603173700074e+02; 3.14016946009691811e+00; 1.13069603169812282e+02; 3.14016946100121697e+00; 1.13069603169812282e+02; 3.14016946100121697e+00; 
114;1.14071984165427764e+02; 3.18254099952396352e+00; 1.14071984165427764e+02; 3.18254099952396352e+00; 1.14071984162404746e+02; 3.18254098876287062e+00; 1.14071984162404746e+02; 3.18254098876287062e+00; 
115;1.15066395406595731e+02; 3.19915008926296851e+00; 1.15066395406595731e+02; 3.19915008926296851e+00; 1.15066395405113951e+02; 3.19915008540477830e+00; 1.15066395405113951e+02; 3.19915008540477830e+00; 
116;1.16059551559622761e+02; 3.22276806552956874e+00; 1.16059551559622761e+02; 3.22276806552956874e+00; 1.16059551559336256e+02; 3.22276806894209189e+00; 1.16059551559336256e+02; 3.22276806894209189e+00; 
117;1.17061191287796305e+02; 3.26663391060764674e+00; 1.17061191287796305e+02; 3.26663391060764674e+00; 1.17061191288090825e+02; 3.26663391141641490e+00; 1.17061191288090825e+02; 3.26663391141641490e+00; 
118;1.18067854094575509e+02; 3.32113972106424482e+00; 1.18067854094575509e+02; 3.32113972106424482e+00; 1.18067854096286780e+02; 3.32113972253146361e+00; 1.18067854096286780e+02; 3.32113972253146361e+00; 
119;1.19070704940733975e+02; 3.39939357239423146e+00; 1.19070704940733975e+02; 3.39939357239423146e+00; 1.19070704940125452e+02; 3.39939358463134811e+00; 1.19070704940125452e+02; 3.39939358463134811e+00; 
120;1.20074463688489971e+02; 3.43553605635303549e+00; 1.20074463688489971e+02; 3.43553605635303549e+00; 1.20074463686630821e+02; 3.43553607587204013e+00; 1.20074463686630821e+02; 3.43553607587204013e+00; 
121;1.21078998187211809e+02; 3.48098132983114539e+00; 1.21078998187211809e+02; 3.48098132983114539e+00; 1.21078998183862751e+02; 3.48098135327243119e+00; 1.21078998183862751e+02; 3.48098135327243119e+00; 
122;1.22065380155859017e+02; 3.53801977191744976e+00; 1.22065380155859017e+02; 3.53801977191744976e+00; 1.22065380155522902e+02; 3.53801979231240660e+00; 1.22065380155522902e+02; 3.53801979231240660e+00; 
123;1.23075075071733053e+02; 3.60547346825353099e+00; 1.23075075071733053e+02; 3.60547346825353099e+00; 1.23075075071095029e+02; 3.60547350615200290e+00; 1.23075075071095029e+02; 3.60547350615200290e+00; 
